doc_id,mean_nll_0,mean_gain_128,rel_improve_128
ECSC_1099_2_97F_1099_YR2,4.23039294827369,1.6805077885427782,0.3972462627209485
ECSC_1099_3_97F_1099_YR3,4.3756654831670945,1.6244883152746386,0.3712551431374133
ECSC_4025_1_97F_4025_YR1,4.791052321464786,2.1499780454943256,0.4487486049488612
ECSC_4047_1_97F_4047_YR1,4.022267393142946,2.047740215928324,0.5091009661414496
ECSC_1056_1_97M_1056_YR1,4.215422433422458,2.0847418157323716,0.49455110339672204
ECSC_1056_2_97M_1056_YR2,4.575265589068013,2.250074433991986,0.49179099883692845
ECSC_1056_3_97M_1056_YR3,4.271615765171665,1.5420881218487217,0.36100815396881775
ECSC_4009_2_97M_4009_YR2,3.846336530870007,1.7588190741596683,0.4572712398001844
ECSC_4006_1_98F_4006_YR1,4.2893881643972085,1.6978154505452805,0.3958176284061892
ECSC_4042_1_98F_4042_YR1,4.154896471577306,2.084332866149564,0.5016569920353027
ECSC_4074_1_98F_4074_YR1,3.5694917555778263,1.7299446921675437,0.4846473421501156
ECSC_1067_1_98M_1067_YR1,4.160214602562689,1.822196590515875,0.4380054311124727
ECSC_1067_2_98M_1067_YR2,4.276788668478689,1.8673871265303703,0.43663301399332993
ECSC_1067_3_98M_1067_YR3,3.821916057217505,1.8592029277715951,0.48645833658763377
ECSC_1091_1_98M_1091_YR1,4.893395903802686,1.7066560895212235,0.34876722077503913
ECSC_1091_2_98M_1091_YR2,4.7146209286105245,1.8721764387142272,0.3971000992578184
ECSC_1091_3_98M_1091_YR3,4.6077109552198845,1.837737152653356,0.39883950415150493
ECSC_4014_1_98M_4014_YR1,4.019137179466986,1.65565612277677,0.41194317308580686
ECSC_4036_1_98M_4036_YR1,4.471920662541542,1.6719423467113128,0.37387567286605033
ECSC_1010_1_99M_1010_YR1,4.386145045680385,1.6080317281907603,0.3666161769489135
ECSC_1010_2_99M_1010_YR2,4.4934932831794985,1.5583840016395816,0.3468090199384704
ECSC_1010_3_99M_1010_YR3,3.942239499861194,1.5816048212589755,0.4011945041174347
ECSC_2031_1_108F_2031_YR1,4.367792024920064,1.7071952131486707,0.390860005102902
ECSC_3003_1_108F_3003_YR1,4.20878406647713,1.6177662241843436,0.38437852800998157
ECSC_4021_1_108M_4021_YR1,4.35605205105197,1.999505935176726,0.4590179161642141
ECSC_4024_1_109F_4024_YR1,3.958441789688602,1.804200013222233,0.45578540978473336
ECSC_4090_1_109M_4090_YR1,4.090061159672276,1.4758213060517469,0.3608311094717224
ECSC_4033_1_110M_4033_YR1,4.599104678246283,1.4520696993797055,0.31572877787452414
ECSC_4027_1_111F_4027_YR1,4.070306390331638,1.6100422842368,0.39555800714688166
ECSC_2023_1_111M_2023_YR1,4.813606606760333,1.7180437910941335,0.35691404209917693
ECSC_4044_1_113M_4044_YR1,4.391604115886073,1.747742768449168,0.39797366117927824
ECSC_4030_1_114F_4030_YR1,4.042570545596462,1.678294485134463,0.4151552746463794
ECSC_4075_1_114M_4075_YR1,4.16467998873803,1.726215895529716,0.4144894446146364
ECSC_4060_1_115F_4060_YR1,4.064839430778258,1.55711885306143,0.3830701998389399
ECSC_4037_1_115M_4037_YR1,4.895289464150705,1.790060038720408,0.36566990610655736
ECSC_4018_1_116F_4018_YR1,3.9347171906502014,1.7377907399208314,0.4416558181234027
ECSC_4031_1_117F_4031_YR1,3.841225227232902,1.6358962646535329,0.4258787672890457
ECSC_4048_1_117M_4048_YR1,4.195270132249402,1.5791755757985575,0.3764180913308297
ECSC_4022_1_118M_4022_YR1,4.241285216423773,1.6704641666143174,0.3938580126952281
