doc_id,gain_256,n_early,n_late,I_256_early,I_256_late,I_256_rel_early,I_256_rel_late,raw_diff,norm_diff
ECSC_1075_3_88F_1075_YR3,4.668371137438181,3,3,2.372815160174395,5.466954153409767,0.5082747472979414,1.1710624525045403,3.094138993235372,0.6627877052065989
ECSC_1076_2_87M_1076_YR2,4.223657616534969,3,3,4.712984709335818,5.436426172180869,1.1158538729288114,1.2871370422872577,0.7234414628450505,0.17128316935844623
ECSC_1076_3_87M_1076_YR3,6.008077670378898,3,3,6.623774249221807,4.967364432759631,1.1024781323780855,0.826780994734771,-1.656409816462176,-0.2756971376433145
ECSC_1078_1_88M_1078_YR1,5.028773850476701,3,3,9.014802581638385,0.7507003985205735,1.7926442607443622,0.14928100185881513,-8.264102183117812,-1.6433632588855471
ECSC_1078_2_88M_1078_YR2,3.225576297569506,3,3,5.269262336603819,2.038387726060933,1.6335878771722883,0.6319452829551334,-3.230874610542886,-1.001642594217155
ECSC_1078_3_88M_1078_YR3,9.825908106356263,3,3,4.327201600801572,7.762891922405067,0.44038693970711534,0.7900432039847131,3.435690321603495,0.3496562642775977
ECSC_1080_1_81M_1080_YR1,12.214915077240443,3,3,9.19371211202675,11.017179880021965,0.7526627941242933,0.9019448608815818,1.823467767995215,0.1492820667572885
ECSC_1080_2_81M_1080_YR2,4.922044962437846,3,3,5.13808675551574,5.547354768055599,1.0438926898731316,1.1270426845731296,0.4092680125398589,0.08314999469999806
ECSC_1080_3_81M_1080_YR3,12.043935728784353,3,3,5.575928751059538,12.624363003023936,0.46296566808583767,1.048192491832416,7.048434251964397,0.5852268237465783
ECSC_1083_1_71M_1083_YR1,15.208057051324584,3,3,9.545621467121132,20.16717233986952,0.6276687044838336,1.3260847373079132,10.621550872748388,0.6984160328240796
ECSC_1083_3_71M_1083_YR3,5.707159511252197,3,3,9.830951047586483,6.3694734580163965,1.7225646187396457,1.116049664541246,-3.4614775895700864,-0.6065149541983996
ECSC_1084_1_81M_1084_YR1,1.8020636618908046,3,3,1.4775056743986301,1.3307565859024468,0.8198964918078233,0.7384625826737766,-0.1467490884961833,-0.08143390913404669
ECSC_1084_2_81M_1084_YR2,5.258759441915741,3,3,9.820685301545192,2.9962292659026626,1.8674908806947752,0.5697597121520263,-6.824456035642529,-1.2977311685427488
ECSC_1084_3_81M_1084_YR3,15.470955998540664,3,3,13.756204414823022,17.120084975718232,0.8891631788055379,1.1065951565845786,3.3638805608952094,0.21743197777904077
ECSC_1086_2_87M_1086_YR2,5.609619981251714,3,3,3.1555736239847643,4.289542155725436,0.5625289475100307,0.7646760689782557,1.1339685317406718,0.202147121468225
ECSC_1086_3_87M_1086_YR3,1.954605709757886,3,3,3.2131950018901496,0.3992959157782699,1.643909554673389,0.2042846359165348,-2.8138990861118796,-1.4396249187568542
