early_ratio,log_slope_local,log_slope_r2,auc_log_k,auc_linear_k,gain_128,essay_id,window_idx,target_start,score_bin,grade,token_count,baseline_nll
0.42692670578067443,0.3909170966153963,0.9017896353477627,3.290967982023288,151.69337466455278,1.961101462764125,05F9DC51226B,9,682,mid,8,1395,2.5264153845608237
0.7386975387587033,0.5218642501558731,0.8879781936542843,3.4005911324173614,177.48477093635069,1.667845258308995,05F9DC51226B,10,745,mid,8,1395,2.5264153845608237
0.3181711237379861,0.6834557469160277,0.9312951042826735,4.361463451636703,231.79011490460368,2.6367739323646795,05F9DC51226B,11,805,mid,8,1395,2.5264153845608237
0.9275975561001901,0.14672315031402833,0.5047635672670049,4.876336913399481,165.80845041416828,1.3467561684308516,05F9DC51226B,12,872,mid,8,1395,2.5264153845608237
0.4939185719392013,0.4038412926009043,0.9827144896843837,3.5934370511968576,167.2997354115209,1.7074946511176323,05F9DC51226B,13,928,mid,8,1395,2.5264153845608237
0.7416249748853285,0.215244038126992,0.8314374422756843,2.6168930713143284,109.34809967779341,0.9883645273024032,05F9DC51226B,14,990,mid,8,1395,2.5264153845608237
0.8216441425725487,0.09691844590106116,0.670989818814069,1.895109644385364,70.80896513692792,0.6264822252335085,05F9DC51226B,15,1049,mid,8,1395,2.5264153845608237
0.6075171129527469,0.3114827343081225,0.9494339994536746,3.851786751220991,160.26768747452763,1.4621375914542902,05F9DC51226B,16,1119,mid,8,1395,2.5264153845608237
0.328032391118826,0.22712820275381881,0.9308726130917303,1.4244163338652358,76.9900133686681,0.7468318170116794,05F9DC51226B,17,1177,mid,8,1395,2.5264153845608237
0.966682560961497,0.12748671743910703,0.7357892337671923,2.1992082052578974,83.86462017665467,0.6552780573406527,05F9DC51226B,18,1233,mid,8,1395,2.5264153845608237
0.8036698057439365,0.1943638809491414,0.7821650876931807,2.936475468831846,114.98802874165195,0.9592206401209676,05F9DC51226B,19,1295,mid,8,1395,2.5264153845608237
0.3552479818052427,0.26455264985811,0.7756071619575068,2.5227251578400285,112.65615195612753,1.33223170234311,09601E40B377,0,128,low,10,804,2.7640996553003787
0.6879425981318062,0.3114127452575882,0.9417696355922011,5.347187850985759,204.3690216603779,1.7809652657278123,09601E40B377,1,156,low,10,804,2.7640996553003787
0.42271682371085545,0.4661187444621134,0.9586440323974226,3.770858568904822,182.77685145408876,1.7888095109693465,09601E40B377,2,190,low,10,804,2.7640996553003787
0.4431811162718005,0.3074772636094751,0.9582348750741605,2.281611605186187,112.76303253394944,1.2652532237191356,09601E40B377,3,221,low,10,804,2.7640996553003787
0.6712641365278832,0.3524319874893381,0.962033977409089,4.173139545614777,174.43710831672914,1.736165138982957,09601E40B377,4,253,low,10,804,2.7640996553003787
