target_idx,target_pos,target_pos_frac,I_512,I_256,doc_id,age_months,age_group
14,333,0.8283582089552238,,7.983999176702714,31322242,97,grade2
15,338,0.8407960199004975,,7.774458585976563,31322242,97,grade2
16,344,0.8557213930348259,,5.867368854693011,31322242,97,grade2
17,349,0.8681592039800995,,3.5676138140382943,31322242,97,grade2
18,355,0.8830845771144279,,0.6209680905628403,31322242,97,grade2
19,361,0.8980099502487562,,0.8457464878467444,31322242,97,grade2
0,256,0.4680073126142596,,7.258157273820588,31322262,96,grade2
1,268,0.489945155393053,,7.364135835246113,31322262,96,grade2
2,280,0.5118829981718465,,3.4330855322235294,31322262,96,grade2
3,293,0.5356489945155393,,16.679212724490448,31322262,96,grade2
4,305,0.5575868372943327,,3.4515390678324405,31322262,96,grade2
5,318,0.5813528336380256,,2.5300825839525043,31322262,96,grade2
6,330,0.603290676416819,,6.61687521077504,31322262,96,grade2
7,342,0.6252285191956124,,4.016441026837791,31322262,96,grade2
8,355,0.6489945155393053,,7.728828039696596,31322262,96,grade2
9,367,0.6709323583180987,,1.3919341979313682,31322262,96,grade2
10,380,0.6946983546617916,,2.01775834428061,31322262,96,grade2
11,392,0.716636197440585,,4.875897299223006,31322262,96,grade2
12,405,0.7404021937842779,,11.12460998437027,31322262,96,grade2
13,417,0.7623400365630713,,16.42197459161148,31322262,96,grade2
14,429,0.7842778793418648,,12.724325317488058,31322262,96,grade2
15,442,0.8080438756855576,,3.7408290777864437,31322262,96,grade2
16,454,0.829981718464351,,1.0882849098587837,31322262,96,grade2
17,467,0.8537477148080439,,4.779011449193842,31322262,96,grade2
18,479,0.8756855575868373,,28.314359006873218,31322262,96,grade2
19,492,0.8994515539305301,,15.146841052906844,31322262,96,grade2
0,256,0.6066350710900474,,15.64572096166991,31322273,91,grade2
1,262,0.6208530805687204,,14.52267764129877,31322273,91,grade2
2,268,0.6350710900473934,,8.316811799084192,31322273,91,grade2
3,275,0.6516587677725119,,8.788444494058822,31322273,91,grade2
4,281,0.6658767772511849,,5.141548293008411,31322273,91,grade2
5,288,0.6824644549763034,,2.5698857832034667,31322273,91,grade2
6,294,0.6966824644549763,,3.5787095476926085,31322273,91,grade2
7,301,0.7132701421800948,,1.1276159593912052,31322273,91,grade2
8,307,0.7274881516587678,,1.848935135415597,31322273,91,grade2
9,314,0.7440758293838863,,0.7758926063232758,31322273,91,grade2
10,320,0.7582938388625592,,1.2469427619005433,31322273,91,grade2
11,327,0.7748815165876777,,1.102133552759435,31322273,91,grade2
12,333,0.7890995260663507,,3.394818483798706,31322273,91,grade2
13,340,0.8056872037914692,,6.393429886572825,31322273,91,grade2
14,346,0.8199052132701422,,10.41308095216165,31322273,91,grade2
15,353,0.8364928909952607,,15.520839619736744,31322273,91,grade2
16,359,0.8507109004739336,,19.77231662616547,31322273,91,grade2
17,366,0.8672985781990521,,27.469590129487962,31322273,91,grade2
18,372,0.8815165876777251,,19.856014953907607,31322273,91,grade2
19,379,0.8981042654028436,,9.712205075421458,31322273,91,grade2
0,256,0.3359580052493438,,14.722025355899452,31322317,94,grade2
1,278,0.3648293963254593,,8.846618751818104,31322317,94,grade2
2,301,0.39501312335958005,,3.566089163689999,31322317,94,grade2
3,323,0.4238845144356955,,3.1171185752268267,31322317,94,grade2
4,346,0.4540682414698163,,5.032661446721788,31322317,94,grade2
5,368,0.48293963254593175,,2.5311509387983913,31322317,94,grade2
6,391,0.5131233595800525,,2.9052042778178713,31322317,94,grade2
7,414,0.5433070866141733,,7.868851068869812,31322317,94,grade2
8,436,0.5721784776902887,,0.3545110851425548,31322317,94,grade2
9,459,0.6023622047244095,,8.734694084625158,31322317,94,grade2
10,481,0.631233595800525,,12.575035453873847,31322317,94,grade2
11,504,0.6614173228346457,,10.215600762485309,31322317,94,grade2
12,526,0.6902887139107612,,2.5754275842826013,31322317,94,grade2
13,549,0.7204724409448819,,3.0403733689393926,31322317,94,grade2
14,572,0.7506561679790026,,7.830981725434458,31322317,94,grade2
15,594,0.7795275590551181,,1.734435957591618,31322317,94,grade2
16,617,0.8097112860892388,,1.8778398828405578,31322317,94,grade2
17,639,0.8385826771653543,3.1070898228576933,3.0459725034446166,31322317,94,grade2
18,662,0.868766404199475,,8.291627705611551,31322317,94,grade2
19,685,0.8989501312335958,4.592793514555593,3.2662914997677523,31322317,94,grade2
0,256,0.661498708010336,,9.323079551785094,31322535,93,grade2
1,260,0.6718346253229974,,9.021021050298174,31322535,93,grade2
2,265,0.6847545219638242,,11.968725702050321,31322535,93,grade2
3,270,0.6976744186046512,,17.787996648551662,31322535,93,grade2
4,275,0.710594315245478,,16.23026345227505,31322535,93,grade2
5,279,0.7209302325581395,,12.575208459719008,31322535,93,grade2
6,284,0.7338501291989664,,12.410395974899888,31322535,93,grade2
7,289,0.7467700258397932,,8.355640814379237,31322535,93,grade2
8,294,0.7596899224806202,,4.78103188676819,31322535,93,grade2
9,299,0.772609819121447,,7.790928138770711,31322535,93,grade2
10,303,0.7829457364341085,,4.009790215055444,31322535,93,grade2
11,308,0.7958656330749354,,3.11620408843922,31322535,93,grade2
12,313,0.8087855297157622,,2.362090953947556,31322535,93,grade2
13,318,0.8217054263565892,,4.643823832053192,31322535,93,grade2
14,323,0.834625322997416,,4.698300063764586,31322535,93,grade2
15,327,0.8449612403100775,,6.1762618975602805,31322535,93,grade2
16,332,0.8578811369509044,,8.158800186472957,31322535,93,grade2
17,337,0.8708010335917312,,11.208682284324498,31322535,93,grade2
18,342,0.8837209302325582,,5.985974797816089,31322535,93,grade2
19,347,0.896640826873385,,3.5270685173172094,31322535,93,grade2
0,256,0.3427041499330656,,2.3931087981586234,31322536,89,grade2
1,277,0.3708165997322624,,1.8416951006281188,31322536,89,grade2
2,299,0.4002677376171352,,8.011319829802995,31322536,89,grade2
3,321,0.42971887550200805,,2.15365948792632,31322536,89,grade2
4,343,0.45917001338688085,,2.7422035003842717,31322536,89,grade2
5,365,0.4886211512717537,,1.0122756052536124,31322536,89,grade2
6,387,0.5180722891566265,,1.1617773658002397,31322536,89,grade2
7,409,0.5475234270414994,,7.035867146831423,31322536,89,grade2
8,431,0.5769745649263721,,3.948040330953546,31322536,89,grade2
9,453,0.606425702811245,,4.908081302325872,31322536,89,grade2
10,474,0.6345381526104418,,4.967350042720762,31322536,89,grade2
11,496,0.6639892904953146,,3.2758968796867656,31322536,89,grade2
12,518,0.6934404283801874,,5.864439978713623,31322536,89,grade2
13,540,0.7228915662650602,,2.7767177454269145,31322536,89,grade2
14,562,0.7523427041499331,8.78920043943824,6.836936610878002,31322536,89,grade2
15,584,0.7817938420348058,,1.8594117239182175,31322536,89,grade2
16,606,0.8112449799196787,,4.609828680128958,31322536,89,grade2
17,628,0.8406961178045516,,6.362588985293888,31322536,89,grade2
18,650,0.8701472556894244,,4.789468137309402,31322536,89,grade2
19,672,0.8995983935742972,2.295678224167121,2.077012976566225,31322536,89,grade2
0,256,0.3473541383989145,,13.458028258614911,31322578,94,grade2
1,277,0.3758480325644505,,12.614603559474125,31322578,94,grade2
2,298,0.4043419267299864,,10.937595709577066,31322578,94,grade2
3,320,0.43419267299864317,,1.3729786492645761,31322578,94,grade2
4,341,0.4626865671641791,,18.400481016819846,31322578,94,grade2
5,363,0.4925373134328358,,36.45578102389226,31322578,94,grade2
6,384,0.5210312075983717,,3.3324710296450046,31322578,94,grade2
7,405,0.5495251017639078,,7.940671807043538,31322578,94,grade2
8,427,0.5793758480325645,,11.010235288222335,31322578,94,grade2
9,448,0.6078697421981004,,3.9743207342946896,31322578,94,grade2
10,470,0.6377204884667571,,3.1290688941280482,31322578,94,grade2
11,491,0.666214382632293,,40.7819911730835,31322578,94,grade2
12,513,0.6960651289009498,,4.331956355428208,31322578,94,grade2
13,534,0.7245590230664858,,5.74569146246651,31322578,94,grade2
14,555,0.7530529172320217,,9.196801162628539,31322578,94,grade2
15,577,0.7829036635006784,,17.414442846815696,31322578,94,grade2
16,598,0.8113975576662144,,19.720193944323455,31322578,94,grade2
17,620,0.841248303934871,,10.961355365789455,31322578,94,grade2
18,641,0.8697421981004071,,15.084973733686317,31322578,94,grade2
19,663,0.8995929443690638,15.805681967177367,15.501261803880517,31322578,94,grade2
0,256,0.3099273607748184,,7.193116805825333,32321498,92,grade2
1,281,0.34019370460048426,,10.177150797708594,32321498,92,grade2
2,307,0.37167070217917675,,12.420817221480402,32321498,92,grade2
3,332,0.4019370460048426,,27.880777787947228,32321498,92,grade2
