essay_id,score,grade,ell,prompt_id,word_count,token_count,regime,burn_in_used,half_life,half_life_128,delta_max,delta_128,ppl_W32,ppl_W64,ppl_W128,ppl_W256,ppl_W384,ppl_W512,score_bin,length_bin
85C8AC30C12F,5,11,non_ELL,Distance learning,483,580,short,128,72.47229236907224,72.47229236907224,0.5530194338896646,0.5530194338896646,9.001306323660238,8.766985835567006,8.448286889770573,,,,high,4
24BCEBE0EEF1,5,8,non_ELL,Cell phones at school,520,578,short,128,61.441280893347965,61.441280893347965,1.5804962522298958,1.5804962522298958,10.301638109640587,9.442710125926673,8.721141857410691,,,,high,4
4779C9C9093F,5,8,non_ELL,Seeking multiple opinions,512,558,short,128,66.74414984344398,66.74414984344398,2.408650132421271,2.408650132421271,9.502686730840246,8.352313220823037,7.094036598418975,,,,high,4
1E235AB03C8A,5,10,non_ELL,Exploring Venus,443,572,short,128,66.88089589769065,66.88089589769065,1.6009798368091834,1.6009798368091834,9.540545642341003,8.777787430837975,7.93956580553182,,,,high,4
C8F378A4AC05,5,8,non_ELL,Seeking multiple opinions,488,566,short,128,74.94212744267128,74.94212744267128,0.8914636991862386,0.8914636991862386,8.49380549075471,8.13999694054069,7.602341791568471,,,,high,4
61B15EC2F7B6,5,11,non_ELL,Distance learning,493,543,short,128,63.13728661241102,63.13728661241102,0.5886195974290942,0.5886195974290942,8.833866038362757,8.531401868118982,8.245246440933663,,,,high,4
851CDCC848DF,5,11,non_ELL,Summer projects,474,569,short,128,52.95332267813555,52.95332267813555,1.3814606914230296,1.3814606914230296,8.676498158311961,7.621611952324546,7.295037466888932,,,,high,4
64183B7D3207,2,10,non_ELL,Car-free cities,586,919,extended,512,121.78790922605381,79.09891069949624,1.7749336991005107,0.9476592214440771,9.003965716315635,8.676437774562665,8.056306494871558,7.367791371941647,7.285190093725736,7.229032017215125,low,9
CC82A1D80D1A,2,10,non_ELL,Car-free cities,698,941,extended,512,212.2971955374269,86.45951466818033,1.4675515086621722,0.4721674542868737,13.028732897121584,12.920291538389169,12.55656544283471,12.159329660645588,11.887102826493193,11.561181388459412,low,9
5BCE3F6D4C83,4,8,non_ELL,Seeking multiple opinions,723,879,extended,512,174.7922117767826,92.98961105603104,2.2342085909002414,0.7484966187179403,13.042942070742475,12.978582147486758,12.294445452024535,11.286119903174763,11.247571122427281,10.808733479842234,mid,9
BF07A20CFE46,4,10,non_ELL,Driverless cars,780,931,extended,512,131.2766002287434,81.8700943102152,1.9191406024253483,0.9492322355870506,9.49707621438901,9.206319886883255,8.547843978801959,8.143988669121034,7.587811086178465,7.577935611963661,mid,9
CF17C124F4F5,5,11,non_ELL,Summer projects,783,901,extended,512,81.54729578061009,59.13707131097888,2.0319717799038015,1.4470227508939555,8.292460500823651,7.439296806444571,6.845437749929696,6.597044236003847,6.365440383879752,6.26048872091985,high,9
E0CD80A39381,5,9,non_ELL,Does the electoral college work?,763,959,extended,512,152.42733158164583,63.85461330440371,0.6799134009117429,0.3003129684623813,6.383163252234144,6.2323214432477565,6.082850283771763,5.875115858167143,5.801953569176809,5.7032498513224015,high,9
