doc_id,age_months,age_bin,word_count,contrast_W4,contrast_W8,contrast_W16,contrast_W32,contrast_W64
PetMcc_42_N7,83,5-7y,55,0.18852803439116247,0.18044985668287328,0.9044652707433677,0.252063747930792,
PetMcc_42_N8,83,5-7y,53,-0.41600878433378496,-0.15888882857844133,1.5167808384280173,1.2387069060969802,
PetMcc_42_N9,83,5-7y,59,1.6083070918619342,1.1030501016581151,3.0497636516739544,2.5627642434959412,3.5605107165415366
PetMcc_42_N10,83,5-7y,64,-0.7051423484466826,1.365428014507258,0.655712162671571,0.6309040122779924,-1.550867799474217
PetMcc_44_N2,68,5-7y,56,0.33949041991319423,1.507063087571968,1.6552381130193314,-0.12230279617196699,
PetMcc_44_N3,68,5-7y,83,-1.0725655183722602,-0.5042359558362642,-0.11835329327174986,0.04193818380097982,0.6736655498212492
PetMcc_45_N1,78,5-7y,66,0.7657749732510206,1.3082449578175712,1.898296430098305,1.9439208550096456,1.9124147171300399
PetMcc_45_N2,78,5-7y,79,1.1910011698539933,2.539426718100947,1.635357217911145,2.931798880331294,3.29642258280236
PetMcc_45_N3,78,5-7y,76,0.7063307036926428,1.1966215702795509,0.3907142990767656,1.5641777453021468,0.5610576581810717
PetMcc_45_N4,78,5-7y,136,1.0380770557063503,1.1595094901649512,1.7811047371566062,1.6944052302644081,2.494795192953967
PetMcc_45_N5,78,5-7y,55,0.7308779607637563,1.6440745575221714,1.0240298437815765,2.945357333875711,
PetMcc_45_N6,78,5-7y,76,0.7316859433884703,1.9340136964306802,1.5831144351971957,2.1872403623115892,3.643625955586394
PetMcc_45_N7,78,5-7y,120,1.4537728244740806,1.4741379178186869,2.885812829353013,1.0237002859667836,1.5189977312177916
PetMcc_45_N8,78,5-7y,99,-0.918073364735093,1.5517335512022852,1.6633540421679047,0.2559638156168443,0.09961040933367266
PetMcc_45_N9,78,5-7y,134,1.2691301997746889,2.176582767599698,0.9209843840880628,2.084947472969787,1.9459314922464834
PetMcc_45_N10,78,5-7y,94,1.547092222587617,0.8142361107706696,0.7538087902908748,0.7037257154903062,2.6643118466901123
PetMcc_45_N11,78,5-7y,64,2.7963350719462077,2.31178290927165,2.211641859387838,2.6190071741109135,
PetMcc_45_N12,78,5-7y,84,1.3953215364777876,0.8944763524588693,1.1795702374143762,1.1658992824884467,2.8233973981484457
PetMcc_46_N2,68,5-7y,90,0.92197651294809,1.8007177465632072,1.3867973683944772,1.125600173057651,1.9391488945294497
PetMcc_46_N3,68,5-7y,183,1.1905645230635793,0.6362171983099936,2.3694323599082185,2.48278133406071,2.469526693303513
PetMcc_46_N4,68,5-7y,114,0.48978284229800284,0.6670646418512106,0.9744335902275673,0.844417252073351,0.4758987374184051
PetMcc_46_N5,68,5-7y,129,0.7243615416398153,0.4535865642224112,1.3254509827875656,2.2495959005677517,1.0355635734013346
PetMcc_46_N6,68,5-7y,148,1.0378380875862743,2.0714509569851827,1.3527662266571472,0.9027863603690123,1.7975339017278864
PetMcc_46_N8,68,5-7y,117,1.1681487927699392,2.137656955276755,3.0059149819648923,2.487851233072383,2.515893912359513
PetMcc_46_N9,68,5-7y,140,0.8462842283620352,-0.04394553641806135,0.41633286043662737,1.0180331861155363,0.7681059251976845
PetMcc_46_N10,68,5-7y,164,1.6616695331298386,1.7608156440535152,1.629308218135965,2.8845544591826076,1.9529917111726973
PetMcc_46_N11,68,5-7y,78,1.8174142290427975,0.7540852673763082,0.34111416273688405,1.631917976923938,0.8107474706744584
PetMcc_46_N12,68,5-7y,75,0.48396146330593426,0.4642713860848541,0.5804507021965575,0.3647140108995295,1.6148792021626195
PetMcc_46_N14,68,5-7y,55,1.6625955367216967,2.128000608490662,1.221130117687435,2.418958127618908,
PetMcc_46_N15,68,5-7y,63,-0.5977165205580194,-1.051868469533484,0.06887306178170578,-0.8049547047734907,-4.12656514927635
PetMcc_46_N16,68,5-7y,153,0.021148890625376542,1.2583891751228542,0.3218957390970488,0.6674158517659078,1.058869120289522
PetMcc_47_N1,70,5-7y,75,0.6808601159649962,0.7479013200017052,1.9752154498784193,1.4361671142199708,2.196944613579356
PetMcc_47_N2,70,5-7y,89,1.8132476565659272,1.3151947845152454,1.0620415449620813,2.4538873695500008,1.6636657553062952
PetMcc_47_N3,70,5-7y,242,0.9224249959317095,1.495646637018208,0.6762223653409446,0.7805166097065573,2.1365671499895043
PetMcc_47_N4,70,5-7y,126,0.18480216295418864,0.2345947704881318,0.06817096813526617,0.045650459406329426,0.11803662012179879
PetMcc_47_N6,70,5-7y,64,0.7987674262493624,1.1744083879622627,2.2766950322429236,1.6963913860893307,
PetMcc_49_N1,83,5-7y,76,2.2303521003017934,2.6257053377298245,3.0855076428206316,2.1139185076216216,3.6702811978206062
PetMcc_49_N4,83,5-7y,92,0.5216691071303414,0.5496865287564418,0.5158929504651119,0.38215590753492723,1.3498571613889316
PetMcc_49_N5,83,5-7y,191,1.397895997521406,2.210283083494244,1.1067544367912534,1.5656724000273539,2.5462286279407995
PetMcc_49_N7,83,5-7y,83,1.3527195614131466,1.4964799264612043,2.290918962641999,1.0087163233981913,
PetMcc_49_N8,83,5-7y,112,0.4412668360421466,1.3026179094237322,1.6189700851416813,2.1461533240391883,1.5418086633589656
PetMcc_49_N9,83,5-7y,98,0.22746746424535882,0.6139355098310312,1.416538424922636,0.9497616603584236,1.6853048578445904
PetMcc_49_N11,83,5-7y,109,1.0620097808124964,0.9100668972197118,0.05609129687859382,0.7534164061425955,1.6852741666100612
PetMcc_50_N2,80,5-7y,105,-0.34021812535614937,0.5697859465783448,1.3992140309111842,0.9164169799830394,0.782901079559961
PetMcc_50_N3,80,5-7y,56,1.4090952704335207,0.9972405755386821,1.0165097732839785,1.5503154289019434,
PetMcc_50_N4,80,5-7y,156,-0.0721322631287098,0.21950865182741278,-0.276657535196458,0.7245942717497922,0.20948215843904516
PetMcc_50_N5,80,5-7y,108,1.7857707099408302,1.4699300430701847,1.4644856792790388,1.3955364273078381,1.9939548273077967
PetMcc_50_N6,80,5-7y,57,0.5222941615085551,-0.06492971716930714,-0.3451519215162131,-1.366968838339207,
PetMcc_50_N7,80,5-7y,74,-0.546398154707954,1.6343400018719259,1.1764671275011003,1.4457021979365203,
PetMcc_50_N8,80,5-7y,105,-1.1698347451224869,0.0733145967577588,0.5432546650605241,0.3461844282788354,
PetMcc_50_N9,80,5-7y,98,0.7113287732978323,0.6884312295702291,1.0886003212092477,1.0615761816069582,1.0288020141686336
PetMcc_50_N10,80,5-7y,73,1.1228542203739071,1.4434515176805285,0.7506728651812481,0.7491929973712812,
PetMcc_50_N11,80,5-7y,65,-0.4404506278303686,0.31049482411803847,-0.17907286201566588,1.5710864567951177,
PetMcc_50_N13,80,5-7y,120,0.5139748514135843,0.8476719471461441,0.8690031095691313,1.1174303115760666,0.7915525117303911
PetMcc_50_N14,80,5-7y,158,-0.9092664681222503,-0.647423527536755,0.3287194587307282,0.9630290494702362,0.5524801910555474
PetMcc_50_N15,80,5-7y,67,0.6672009507568117,1.909687289155408,1.6821935303545323,1.353327234393932,
PetMcc_51_N3,83,5-7y,132,1.2008728447475194,1.2221076693069726,2.596826633913197,1.5683240553203077,2.2270747988829567
PetMcc_51_N4,83,5-7y,91,0.44382458266431696,-0.1464637540649947,0.9212422033247254,2.0989573776461907,1.4380166717004819
PetMcc_51_N6,83,5-7y,122,0.26105713597229524,0.24425255213676897,0.2658282625432979,-0.6962579827728836,-0.29668380118920157
PetMcc_51_N7,83,5-7y,150,1.5250816728683485,2.127425165133829,1.777968723875136,2.380841284519436,1.9960453887961531
PetMcc_51_N8,83,5-7y,187,0.11770409913993,-0.0769322038678014,1.0090834257148589,-0.5337023542666327,1.4863478449850362
PetMcc_51_N9,83,5-7y,70,0.15224885819530312,-0.777750485992552,-0.11010041142242881,-0.0855352042841459,2.6895697959096734
PetMcc_51_N10,83,5-7y,66,0.858288547887652,0.6694080987266364,0.21139024532065587,0.2857555136863701,
PetMcc_52_N5,88,7-9y,69,-0.0719457774612821,0.49862262022734544,0.16831020588750314,1.5944604162732456,0.6909157777893339
PetMcc_52_N6,88,7-9y,79,1.431867248768843,2.0384085983630853,0.7358200629385054,1.3864670996949666,2.4019350010849214
PetMcc_52_N7,88,7-9y,148,0.3368295417015859,0.1176882115082435,1.2394601830098388,0.41259878068180617,0.882236374190223
PetMcc_52_N8,88,7-9y,120,0.4619621242262586,0.38207724288769823,1.4763547980778282,2.319380925230383,2.160530207066254
PetMcc_52_N10,88,7-9y,86,1.2665378515502574,1.0261471365435775,1.6154447598942732,1.8923710300337706,1.2989802843039888
PetMcc_52_N11,88,7-9y,252,0.513494022039353,0.7530894617576926,1.5669810111093527,0.719205216424537,1.1260389003129012
PetMcc_52_N13,88,7-9y,78,0.926228788807833,2.629462706701536,1.848103816359589,1.3009317031576764,1.3760589466439948
PetMcc_52_N14,88,7-9y,120,1.9004118507146928,1.0104255925305397,1.3852441702954763,2.282686927343372,2.1564888996528437
PetMcc_52_N15,88,7-9y,60,-0.38610219408924723,0.04992984115518947,0.08750498278018903,0.8194458324786015,
PetMcc_52_N17,88,7-9y,100,0.5825297750357471,2.490988609642349,2.093594972789205,1.59051452983055,0.9911207298452993
PetMcc_53_N2,81,5-7y,95,-0.13842250194601627,-0.021136003689024463,1.376686191997439,1.8711167700476976,1.861976889216156
PetMcc_53_N3,81,5-7y,73,0.30195704252141137,0.22679149669165052,0.6465224447535213,1.4268301788581155,2.6129886032027465
PetMcc_53_N4,81,5-7y,75,-0.007190025082190243,0.711464659644971,0.5825774801936021,0.912463628003533,2.49457111406907
PetMcc_53_N5,81,5-7y,50,0.6554720987946607,0.8441224922486521,1.1102743672470508,1.4405257125420554,
PetMcc_53_N6,81,5-7y,70,-0.2768606026247109,1.8484929732021849,2.6422619558828266,0.7293408245400393,1.8434451674631398
PetMcc_53_N7,81,5-7y,109,0.8935487537995526,0.49040019980531846,1.209904212473827,1.0000759089114277,1.418532868064576
PetMcc_53_N8,81,5-7y,77,0.8722906692773092,2.9153840266475797,1.4401667901527297,2.2881514932894333,1.985438637226041
PetMcc_53_N9,81,5-7y,76,0.6817509341972995,1.7511599852172448,1.4251516047899395,1.5983312210445402,0.7449993448677009
PetMcc_53_N10,81,5-7y,56,0.29229669759900123,0.7143828518045549,1.054775391998315,0.6761174051502693,
PetMcc_53_N11,81,5-7y,71,0.7516820500264173,1.6411639896811014,1.1816425585881474,2.6198275792516443,0.7564971726731922
PetMcc_53_N12,81,5-7y,67,0.11914756761464058,1.2967239379368511,1.4815204421197672,1.3925116450896418,1.9459527006433264
PetMcc_53_N13,81,5-7y,65,0.5403539580367864,1.1708403071173743,0.9662153255422224,1.5493598399969393,
PetMcc_54_N5,79,5-7y,95,0.5387607934836814,0.913457655558997,0.8884138981207342,1.3889613524755398,1.039855783380617
PetMcc_54_N6,79,5-7y,74,0.1529890982293259,1.6580185009482467,0.9175003760369972,0.0697437421039766,-0.9877608008772193
PetMcc_54_N7,79,5-7y,91,1.4726956469878278,0.6712947681221078,1.0908933673463264,1.5234170613294278,1.4101657608354774
PetMcc_54_N9,79,5-7y,51,0.001787898708865976,0.8694185651593481,0.40196613620544014,0.6683801177211485,
PetMcc_54_N10,79,5-7y,51,0.2643599564371037,0.1579198028196894,0.6840122993940284,-0.5866051109596442,
PetMcc_54_N11,79,5-7y,101,0.270879000930908,0.5134359531962409,1.9859185608715624,1.0214888671348252,2.6879845770316306
PetMcc_54_N15,79,5-7y,82,1.0342433380852973,2.2418399541979026,1.4791768574371689,1.3673950561803558,1.5667166191300346
PetMcc_55_N1,87,7-9y,105,0.17522322157659778,1.0666188231765192,1.4025752089905756,0.6438235826337636,2.1268701928091573
PetMcc_55_N2,87,7-9y,148,0.9851456866389002,1.1611714554591337,0.7857517289605257,1.5791156659871681,0.7494354115596922
PetMcc_55_N3,87,7-9y,333,-0.6778961168747459,-0.09668819715935777,0.6022449621796135,0.2033415414923588,0.4991738878615801
PetMcc_55_N4,87,7-9y,91,1.9273820392016312,0.8547199732214694,1.090287353580227,1.2197601768626,-0.19109748760249642
PetMcc_55_N5,87,7-9y,222,-2.4713331857080747,0.0705053133958023,1.1131803301455745,1.8628795430031646,2.4345966986296657
PetMcc_55_N6,87,7-9y,100,0.49442347259151354,1.2149606795418852,1.1348178352739295,1.7952707492847526,2.3515231806814385
PetMcc_55_N7,87,7-9y,135,-0.14894865509973668,1.5441280424301056,1.3855024841196881,1.9515029993802904,1.4887340909276954
PetMcc_55_N8,87,7-9y,103,1.2504221424272937,1.122081729390506,2.223330142101757,0.9896007562440313,0.8294359444142425
PetMcc_55_N9,87,7-9y,127,2.1521905771913437,2.28794452869766,2.01705994167035,1.341471030166425,1.5314657432143566
PetMcc_55_N10,87,7-9y,93,3.1463694726108486,1.9475543558298984,1.6846517203677027,1.740745113844157,2.0713134260638393
PetMcc_55_N11,87,7-9y,114,0.8994607917367216,2.0986141178844475,1.529377357112957,2.432585318839011,1.9595766453044683
PetMcc_55_N12,87,7-9y,105,-0.6337395229959152,0.49003433117468015,-0.4386179426909716,0.0753095730005029,0.17704550692453902
PetMcc_55_N13,87,7-9y,92,1.0610085545779044,0.1959796043506963,0.7179002325860321,-0.0437539941432914,1.1022344787363936
PetMcc_56_N2,81,5-7y,57,1.589671799426742,1.9021292420125182,1.766710808134557,2.635993708296295,
PetMcc_56_N3,81,5-7y,224,0.9912026425842712,0.6716410383494883,0.9794934418056388,1.1585367887197646,0.8109270327482774
PetMcc_56_N4,81,5-7y,123,-0.8015513362108183,-1.1692583421307827,-1.9012634392045964,-0.5921965590139139,-1.6455900113194808
PetMcc_56_N5,81,5-7y,120,1.3574632230167305,2.285136304213911,1.8113821464402289,1.970733708563161,2.148354592555755
PetMcc_56_N7,81,5-7y,50,0.6247129857441014,1.080261272451331,1.2275351962446508,2.3765989603971303,
PetMcc_56_N8,81,5-7y,103,0.4176844679145825,0.5209086147779952,0.2542480165234929,1.302941795831067,1.523203727039336
PetMcc_56_N9,81,5-7y,113,-0.4419000859125101,0.9997953140946049,0.7329967678318666,0.661066550189124,1.23081719000347
PetMcc_56_N10,81,5-7y,172,1.7928652065013695,1.4621575597574086,1.7665491441473742,1.8720082037616772,2.2211787164899994
PetMcc_56_N13,81,5-7y,86,0.1410307680594535,0.3487326714458278,1.735195185157334,1.4395229347895864,0.45452440066129
PetMcc_56_N14,81,5-7y,120,-0.02353326547672537,0.06009017087789492,0.28445441601623117,0.08875260961740745,1.3851189467339644
PetMcc_56_N15,81,5-7y,255,-1.081391918924082,-1.1464764827077196,0.4477483325782976,0.9062396794064965,0.509775772524062
PetMcc_56_N16,81,5-7y,122,0.29126351668894296,0.2646586103722828,0.39479111399754147,1.9471132756999083,1.5224825957086168
PetMcc_56_N19,81,5-7y,104,0.23397709371060746,0.88434221068518,0.33654240898155363,1.4176595256886941,1.8221129659337514
PetMcc_56_N20,81,5-7y,188,0.9835668893391768,1.1671273056674913,2.022392390398819,1.7555390341075412,1.7069267936265076
PetMcc_56_N21,81,5-7y,69,0.28815557620746735,-0.4771980724377063,0.4185022582657381,0.606422781276255,0.781825219379316
PetMcc_57_N1,82,5-7y,73,0.9503203711841465,0.9878658797725789,1.3133704526751366,1.7817961622130303,1.5116834550823968
PetMcc_57_N2,82,5-7y,71,0.5385601247777939,1.968300946727491,1.3419344988576778,2.3654661950902196,2.197340912029424
PetMcc_57_N3,82,5-7y,63,0.32758948066993815,0.5693862268125892,2.1475049412274365,1.2462202735249812,
PetMcc_57_N7,82,5-7y,59,1.0724459526837682,1.6481559786667785,1.2070939678113728,1.79672738400477,
PetMcc_57_N8,82,5-7y,97,0.732595917698346,0.589078586448218,2.6534480122112964,2.470372243694331,2.0365615658827547
PetMcc_57_N11,82,5-7y,96,1.25757858845956,0.523720137468832,2.0505868026935534,2.101154062027022,3.00146930984536
PetMcc_57_N12,82,5-7y,51,-0.3153088854512508,1.4583755941342311,1.36970226471918,1.1120250086326198,
PetMcc_57_N13,82,5-7y,74,1.1296875699574125,1.130034775830696,1.3724557370356325,1.7412398473055548,3.418888374257922
PetMcc_57_N14,82,5-7y,56,0.30634574920051283,1.2161705350857919,1.870011018678832,1.1355438935377027,
PetMcc_57_N15,82,5-7y,72,1.3069935095428102,1.9754586994436207,0.8098339605627515,1.2004324666909947,1.1138584728329863
PetMcc_57_N16,82,5-7y,156,1.3657054544201361,2.414451578861249,2.204502201177578,1.3591792698168794,2.036315810946702
PetMcc_57_N17,82,5-7y,70,0.11014531666655558,0.032593191800412126,0.8302066410692216,1.4126808942852804,1.9018904163956085
PetMcc_57_N18,82,5-7y,153,1.361451857871783,0.09313268762894227,-0.714853116234814,-0.2224412865967457,1.2217584884770363
PetMcc_57_N19,82,5-7y,126,1.3037215997882887,1.5998812746263678,1.775641556381208,2.112809542446039,1.6782989282969905
PetMcc_57_N20,82,5-7y,169,0.2699185827058033,2.33637449969582,1.4578995558176793,2.113835385912858,1.3329375198599864
PetMcc_58_N2,90,7-9y,80,0.8524876083124333,1.1081085475156536,0.6696386573111425,1.0139592436052576,1.8356183184823422
PetMcc_58_N3,90,7-9y,65,0.346795119523515,1.033194389137837,0.7955108763890569,2.367849230763346,
PetMcc_58_N5,90,7-9y,60,0.8800978281407664,0.1678654939570667,1.1374512237715342,1.7308591396858803,1.329661784598947
PetMcc_58_N8,90,7-9y,68,0.6518417055773136,1.3222144923754242,1.6306612735909343,2.6720799898015803,
PetMcc_58_N10,90,7-9y,76,1.284366848213959,1.5021235550829133,2.2640204052025013,1.1078631275814246,4.350140313134668
PetMcc_58_N14,90,7-9y,90,-0.11843810021236383,0.3088673189694391,1.7209740829071514,0.8163911521146092,2.3679417622149135
PetMcc_58_N16,90,7-9y,54,1.3013915903539754,1.3931247076346753,2.126285528350021,3.0739684058005565,
PetMcc_58_N17,90,7-9y,62,1.1737435021041907,0.7375811095257926,1.0931127480672789,0.35825650883835963,
PetMcc_59_N1,82,5-7y,51,1.8699745934525946,2.7483130165696337,3.3933561124648306,0.6844911235901394,
PetMcc_59_N7,82,5-7y,128,0.5999837677785297,0.8309979098016113,0.4098169457778407,1.6087523552188359,2.1439339290035884
PetMcc_59_N8,82,5-7y,221,-0.04185592776449781,0.7929444867174956,1.639748958819767,1.8188307245359443,1.7951531705135058
PetMcc_59_N9,82,5-7y,76,0.34111233649897843,1.6278273660174882,0.41224069350740866,1.426256909016787,
PetMcc_59_N10,82,5-7y,61,0.41083327958967514,1.0945067839027138,1.6084337863312852,2.2248857303115357,
PetMcc_60_N4,87,7-9y,68,1.256679088984483,0.9580670236384797,1.6586757752797225,0.9594879153920185,
PetMcc_60_N7,87,7-9y,92,0.060373767708756354,0.16553868675425862,1.7178988719862736,1.1209376469174448,2.6142234736207848
PetMcc_60_N9,87,7-9y,197,-0.21231681104392983,-0.3054700401458443,-0.5458532288151255,-0.014133078976034108,0.8629295867532236
PetMcc_60_N10,87,7-9y,100,0.6545143183328294,1.6978875225211807,0.699349541692384,0.6529216619076454,1.1577868647116083
PetMcc_61_N3,85,7-9y,57,0.12304098771610983,1.6219476805261326,1.3859826061611014,2.20140277941877,
PetMcc_61_N4,85,7-9y,134,-1.3262661106981224,-1.7293968721569428,-1.3095340055302411,-0.2219867833067506,1.3502541457410995
PetMcc_61_N5,85,7-9y,167,-0.40960679186286003,1.4111443731788411,0.6166323111848226,0.8388925790742948,1.0180799020523779
PetMcc_61_N6,85,7-9y,333,0.4076195494808495,0.7214017416448671,0.6259619927134012,0.1370804036789907,1.127833135993716
PetMcc_61_N7,85,7-9y,93,-0.2521493833835324,-0.6247511106556879,0.9059695660382302,0.5001877712687911,0.8377549510908849
PetMcc_61_N8,85,7-9y,72,0.7482095254889652,1.0952432127250793,1.8401085152626895,-0.369986120467209,
PetMcc_61_N9,85,7-9y,165,0.6352669684537263,0.2378452926105085,1.456892560985095,0.3358039360462625,1.1247640290525467
PetMcc_61_N10,85,7-9y,84,0.9804261563956732,1.181411434254727,2.3260718182780376,1.3758975135081577,0.5312754574432096
PetMcc_61_N11,85,7-9y,103,-0.011990877527089513,-0.43529773227419666,-0.3870251069150916,1.2813007184760619,0.7303336887902437
PetMcc_61_N12,85,7-9y,212,1.5143854895616318,1.6146351315281189,2.348581643423045,2.3151982764101593,3.320005689621814
PetMcc_61_N13,85,7-9y,146,1.0483869029334243,1.4307932976574482,0.6406185474930934,1.315162937808006,1.4149981582993199
PetMcc_61_N14,85,7-9y,131,1.0266104547248176,1.134305758158874,1.8729818929222173,0.6540091354236878,1.729272992606249
PetMcc_61_N15,85,7-9y,183,-0.8190026006698338,-0.6387521663416478,-0.07802304793652239,-0.1471316553701653,1.91111323418067
PetMcc_61_N16,85,7-9y,190,0.1765105265429456,1.1553835610288212,0.9612393808266337,0.993172760787548,1.5262059254930327
PetMcc_61_N17,85,7-9y,60,0.3299903378030162,-0.4244195348206195,0.21608042722572884,0.06405463427133169,
PetMcc_62_N1,83,5-7y,78,0.7501800588475094,0.9305808462128716,1.1891056366093735,3.098966084476187,2.553885860772895
PetMcc_62_N2,83,5-7y,89,-0.12527546003920073,0.5243153298622355,0.9789467340586618,3.672476738070736,-0.1879908653614903
PetMcc_62_N3,83,5-7y,76,0.09029696236029304,-0.4154822893710124,-0.0323740329402196,2.6904795344312777,1.3448929179340146
PetMcc_62_N4,83,5-7y,93,-0.5161400761185814,0.6694846520541587,1.4108822511654637,1.702441186058732,2.8378921805857256
PetMcc_62_N5,83,5-7y,141,1.8230375037636055,-0.0554937281361639,0.8397242421060359,0.92877650999925,1.3556983905970172
PetMcc_62_N6,83,5-7y,115,0.3146419017388002,0.9573975165868115,1.4055954284450183,1.7536208627834942,1.6692447191228974
PetMcc_62_N7,83,5-7y,90,1.2904880647444446,0.5952628311962883,0.8541569245433518,1.0912153480768008,1.0012291949630228
PetMcc_63_N1,83,5-7y,76,0.5932529659011496,0.41675586536147735,1.382199229482972,0.3608871400403613,1.805315136963648
PetMcc_63_N3,83,5-7y,51,-0.9451457216014737,-0.5544543665370252,-0.5750855397341762,1.8368449715811928,
PetMcc_63_N5,83,5-7y,93,1.2193055127895855,1.7350762879640518,1.6275703717550172,3.1645031802480044,3.250357705843518
PetMcc_63_N7,83,5-7y,71,2.0849911898474653,2.4121805703242782,2.621862950795016,1.9153911799361227,
PetMcc_63_N9,83,5-7y,109,0.6872066753932741,1.0409506097188894,1.1526741270099732,0.7329844350391385,0.531092954762912
PetMcc_63_N10,83,5-7y,111,1.1997951976630914,1.4174866419311485,2.1949685770521605,2.405972498069701,1.1453133593098077
PetMcc_64_N3,89,7-9y,58,0.15836140387920775,-0.47267870564025793,-0.05377043114222339,-0.7628694601194608,
PetMcc_64_N4,89,7-9y,50,-0.24865987158583336,0.389430889313016,1.0877293294334245,-0.06156972075120104,
PetMcc_64_N5,89,7-9y,111,-0.5408789320308753,0.17376284944810735,0.6330749007204034,-0.1383160868959051,0.10813769734842778
PetMcc_64_N8,89,7-9y,73,0.059429888485576544,0.33556381984840655,0.834908718593402,-0.176714833759678,0.06509628465798492
PetMcc_64_N10,89,7-9y,90,-0.4806153877117733,-0.11273721258215585,-0.42837271080584965,0.01920019297743399,-0.6683570556390274
PetMcc_64_N11,89,7-9y,166,-0.3266580640027641,1.1597898945868905,1.1533650868612286,0.25074669047899034,0.9844162766171062
PetMcc_64_N12,89,7-9y,56,0.10648624985314493,0.05079600200876803,-0.261391522612384,1.2215103178037459,
PetMcc_64_N14,89,7-9y,69,0.15423702191387628,0.7379994580805928,2.444028313434097,1.779938744911334,2.43711746450476
PetMcc_64_N15,89,7-9y,117,-0.013168224334564918,0.25880244930560803,-0.2924073384887363,0.6205489336387786,0.30743753730685686
PetMcc_64_N16,89,7-9y,89,-1.2452012049088113,-0.5975810901390515,-0.1208063768417222,0.53317614043089,-0.4786749282196555
PetMcc_64_N17,89,7-9y,143,0.8134176850193419,0.8215181227757139,2.159989798944329,2.246855674166429,1.4114171979768528
PetMcc_65_N1,98,7-9y,95,1.1364399971933719,1.4683819971866587,1.6750114160219303,1.9202687874290871,2.1762522279869856
PetMcc_65_N2,98,7-9y,184,1.0346644321620346,0.746701616673167,0.2556587536320179,0.7340726821503464,0.8980503378017405
PetMcc_65_N3,98,7-9y,83,1.6477764947177496,2.3580554155186184,3.3802222073164714,2.5938160593949453,3.3787466267211075
PetMcc_65_N4,98,7-9y,103,1.6733387799590822,1.714105258512631,1.9533996237194124,1.7745746591986677,2.418031622430741
PetMcc_65_N5,98,7-9y,78,1.444338859798551,2.8800460946441597,2.460177641721448,1.7039496740144304,1.5876799235781531
PetMcc_65_N9,98,7-9y,104,2.5457292816586965,1.6690553955457268,3.138084866738233,2.8078015845256856,3.837992262645045
PetMcc_65_N10,98,7-9y,76,1.7675158687173236,1.5216470420296846,1.4300261064588107,1.2289913118002447,2.139148832382584
PetMcc_65_N11,98,7-9y,70,-0.2226304578871319,0.9034236245233983,1.718422237344748,2.434865782177768,2.4657469613726763
PetMcc_65_N12,98,7-9y,93,1.0518472817408941,1.677279863925876,2.1928862744059665,1.676797169870864,1.6049242949597569
PetMcc_66_N2,98,7-9y,72,-0.08121156519948569,0.009224529691482982,0.7632773638372411,2.737180988240052,1.6864174937368155
PetMcc_66_N3,98,7-9y,59,1.3114997168639337,0.49283813373159097,1.6296675989161826,2.101147083101877,
PetMcc_66_N4,98,7-9y,93,0.9499332704072128,1.8058966048566258,2.4479612765844263,2.197459657059019,2.1497270948763383
PetMcc_66_N5,98,7-9y,55,-0.008481327092140944,0.1911579526657499,1.0111916712889528,0.921486675718285,
PetMcc_66_N6,98,7-9y,61,1.6747695008183885,1.322488722727378,1.125973088671403,-0.6151135076908298,
PetMcc_66_N7,98,7-9y,55,1.4622107244921354,1.5081644871231557,2.1310053093758445,1.300860332906174,
PetMcc_66_N8,98,7-9y,73,0.22358253186811008,2.6196667357270864,1.742382658167031,1.8376871658234222,0.8442613145132033
PetMcc_67_N2,100,7-9y,70,0.8245820342295581,-0.16998854066001398,0.09216957336789806,0.9695600442718213,3.6563504819095427
PetMcc_67_N5,100,7-9y,72,0.5505974263908924,2.4839599951416793,1.8075286981296956,2.1671326502271238,2.4910526996357576
PetMcc_67_N7,100,7-9y,170,-2.1016706425489233,-0.3701194525265459,0.6015879285121953,2.353066462719275,2.2387689048211974
PetMcc_67_N8,100,7-9y,147,-0.4587524207883047,0.711464675133064,1.7422817708003144,1.2700695647678255,2.9562032531665046
PetMcc_67_N9,100,7-9y,153,0.16019416654139315,1.919053200351635,2.464349848149934,2.028842527174207,2.536580973158326
PetMcc_67_N10,100,7-9y,119,0.9269308070688248,0.9747822561495237,1.2671085980835752,1.3892773457971177,2.334411243063405
PetMcc_67_N11,100,7-9y,126,0.04561623287477723,1.3133606062253815,1.96514734835334,1.8072100798105317,3.2399233491513706
PetMcc_67_N12,100,7-9y,152,-0.7705436312024126,1.3852840796089474,2.866916729421385,2.97760585888753,2.047034308323198
PetMcc_67_N14,100,7-9y,64,1.1111769947617234,1.6095528135869277,1.8058377210202474,1.5283869895422275,
PetMcc_67_N15,100,7-9y,131,0.7037770955926791,1.7388687550856885,1.1687072105616243,1.4281304608608993,0.9432563225986108
PetMcc_67_N16,100,7-9y,118,0.1755713124433511,0.5007252208456006,0.5098769195915426,0.6459941536623267,0.4816956406674946
PetMcc_67_N17,100,7-9y,123,0.9319518565777966,0.9794502531052259,1.176765076820466,0.861662626215869,0.8182289963705432
PetMcc_68_N2,91,7-9y,168,0.7049811904858748,1.0173648762698049,1.1572173516165745,2.1039626772343,1.1739962963550643
PetMcc_68_N3,91,7-9y,178,-0.06316602841151386,0.23533529065768896,1.230138719681943,0.2886762210599953,0.13525504235594044
PetMcc_68_N4,91,7-9y,67,0.721257203197171,1.3147907318980891,1.3083611700767774,1.911085616601482,
