doc_id,file_id,story_id,group,age_bin,age_years,word_count,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,adult_token_frac,canonical_sim
443_B1,443,B1,TD,4-5yr,4.929166666666667,48,38,6,6.333333333333333,0.631578947368421,19.0,0.3142857142857143,0.07988097995249867
443_B2,443,B2,TD,4-5yr,4.929166666666667,92,73,10,7.3,0.6027397260273972,29.281035021888677,0.0,0.09409503338971306
443_B3,443,B3,TD,4-5yr,4.929166666666667,126,102,13,7.846153846153846,0.45098039215686275,24.311062358728893,0.015625,0.10044142340776213
446_A1,446,A1,TD,4-5yr,4.42,47,35,6,5.833333333333333,0.6857142857142857,35.0,0.020833333333333332,0.08926949587949394
446_A2,446,A2,TD,4-5yr,4.42,85,64,11,5.818181818181818,0.609375,28.02385685884692,0.011627906976744186,0.098363615574304
446_A3,446,A3,TD,4-5yr,4.42,124,97,15,6.466666666666667,0.4639175257731959,24.25,0.023622047244094488,0.0872061237371936
446_B1,446,B1,TD,4-5yr,4.42,49,39,5,7.8,0.6666666666666666,26.1841078697422,0.057692307692307696,0.09626233894879667
446_B2,446,B2,TD,4-5yr,4.42,77,58,11,5.2727272727272725,0.7586206896551724,54.56200557103064,0.17204301075268819,0.07271813912631184
446_B3,446,B3,TD,4-5yr,4.42,111,83,14,5.928571428571429,0.5421686746987951,38.81217616580311,0.02631578947368421,0.09986537044832214
450_A1,450,A1,TD,4-5yr,4.2716666666666665,35,27,6,4.5,0.7037037037037037,17.651955146636,0.07894736842105263,0.04873737700021693
450_A2,450,A2,TD,4-5yr,4.2716666666666665,83,62,10,6.2,0.5645161290322581,19.22346368715084,0.03488372093023256,0.04836403138794001
450_A3,450,A3,TD,4-5yr,4.2716666666666665,102,77,14,5.5,0.44155844155844154,15.568613138686132,0.02857142857142857,0.06653241965215954
450_B1,450,B1,TD,4-5yr,4.2716666666666665,41,29,6,4.833333333333333,0.5517241379310345,14.5,0.06818181818181818,0.045818215561158636
450_B2,450,B2,TD,4-5yr,4.2716666666666665,42,28,8,3.5,0.8214285714285714,43.903999999999996,0.0,0.02346581468277973
450_B3,450,B3,TD,4-5yr,4.2716666666666665,109,77,15,5.133333333333334,0.5194805194805194,18.161199095022624,0.00909090909090909,0.06710859485993535
454_A1,454,A1,TD,4-5yr,4.35,46,35,7,5.0,0.7428571428571429,33.190170940170944,0.02127659574468085,0.06047312956085848
454_A2,454,A2,TD,4-5yr,4.35,81,66,10,6.6,0.6212121212121212,27.193809721645202,0.0,0.09063565212600554
454_A3,454,A3,TD,4-5yr,4.35,152,125,15,8.333333333333334,0.336,14.215912588488766,0.006535947712418301,0.07302038363994873
454_B1,454,B1,TD,4-5yr,4.35,29,19,6,3.1666666666666665,0.7894736842105263,22.135000000000005,0.09375,0.05489925449882027
454_B2,454,B2,TD,4-5yr,4.35,69,55,10,5.5,0.5636363636363636,17.89138123603872,0.041666666666666664,0.0464416040885672
454_B3,454,B3,TD,4-5yr,4.35,133,106,16,6.625,0.3584905660377358,13.25,0.022058823529411766,0.06076673745435141
455_A1,455,A1,TD,4-5yr,4.675,81,67,10,6.7,0.5223880597014925,28.219253444307828,0.0,0.10022454977698432
455_A2,455,A2,TD,4-5yr,4.675,102,85,14,6.071428571428571,0.47058823529411764,25.774325626204238,0.0,0.07800373731319475
455_A3,455,A3,TD,4-5yr,4.675,185,145,24,6.041666666666667,0.45517241379310347,21.236587982832617,0.0,0.07223672865765143
455_B1,455,B1,TD,4-5yr,4.675,77,64,8,8.0,0.609375,35.20525111197478,0.0,0.0974325938238182
455_B2,455,B2,TD,4-5yr,4.675,97,83,12,6.916666666666667,0.5783132530120482,32.92722672754532,0.03,0.08262357039125734
455_B3,455,B3,TD,4-5yr,4.675,191,150,22,6.818181818181818,0.4866666666666667,28.4505734130189,0.015463917525773196,0.11803380995142917
458_A1,458,A1,TD,4-5yr,4.266666666666667,62,50,10,5.0,0.68,27.92145593869732,0.0,0.05344142724845142
458_A2,458,A2,TD,4-5yr,4.266666666666667,49,36,12,3.0,0.75,40.32,0.0392156862745098,0.05963133289404971
458_A3,458,A3,TD,4-5yr,4.266666666666667,88,62,19,3.263157894736842,0.6774193548387096,43.55949890015559,0.0,0.054342106867297235
458_B1,458,B1,TD,4-5yr,4.266666666666667,49,38,7,5.428571428571429,0.5263157894736842,12.666666666666666,0.057692307692307696,0.0568067805063981
458_B2,458,B2,TD,4-5yr,4.266666666666667,122,93,21,4.428571428571429,0.5376344086021505,25.220823095823093,0.35789473684210527,0.05056522821294015
458_B3,458,B3,TD,4-5yr,4.266666666666667,123,90,26,3.4615384615384617,0.5777777777777777,40.0,0.21153846153846154,0.05987262821083667
459_A1,459,A1,TD,4-5yr,4.67,84,69,8,8.625,0.6086956521739131,31.338825099053935,0.034482758620689655,0.08087710423611556
459_A2,459,A2,TD,4-5yr,4.67,130,105,15,7.0,0.5428571428571428,37.6854787571338,0.0,0.09270836306866223
459_A3,459,A3,TD,4-5yr,4.67,185,147,18,8.166666666666666,0.38095238095238093,24.606521739130436,0.005376344086021506,0.08612196883900686
459_B1,459,B1,TD,4-5yr,4.67,62,48,7,6.857142857142857,0.6666666666666666,30.983517898532064,0.046153846153846156,0.07854753596958006
459_B2,459,B2,TD,4-5yr,4.67,83,65,10,6.5,0.6615384615384615,51.8421052631579,0.08791208791208792,0.07209242023168116
459_B3,459,B3,TD,4-5yr,4.67,141,109,16,6.8125,0.4954128440366973,25.573076923076925,0.020833333333333332,0.08551052194962973
461_A1,461,A1,TD,4-5yr,4.6850000000000005,85,67,8,8.375,0.5970149253731343,22.860822699532378,0.011627906976744186,0.07679358739911861
461_A2,461,A2,TD,4-5yr,4.6850000000000005,111,91,12,7.583333333333333,0.5054945054945055,18.76284990760386,0.0,0.09161998433354522
461_A3,461,A3,TD,4-5yr,4.6850000000000005,138,103,21,4.904761904761905,0.5145631067961165,30.302342646438333,0.0,0.05373822215243861
461_B1,461,B1,TD,4-5yr,4.6850000000000005,64,52,6,8.666666666666666,0.6730769230769231,34.789408866995075,0.04477611940298507,0.09828492616870692
461_B2,461,B2,TD,4-5yr,4.6850000000000005,123,102,11,9.272727272727273,0.5490196078431373,29.915771622385527,0.023809523809523808,0.04683105508815269
461_B3,461,B3,TD,4-5yr,4.6850000000000005,185,148,20,7.4,0.4594594594594595,22.21187800963082,0.015957446808510637,0.0743837636248269
463_A1,463,A1,TD,4-5yr,4.845833333333333,62,50,7,7.142857142857143,0.5,16.666666666666668,0.015873015873015872,0.11190414712786809
463_A2,463,A2,TD,4-5yr,4.845833333333333,90,75,9,8.333333333333334,0.52,16.269025092554504,0.03225806451612903,0.07391985223200605
463_A3,463,A3,TD,4-5yr,4.845833333333333,208,162,24,6.75,0.3950617283950617,16.363636363636363,0.004784688995215311,0.08107089895963829
463_B1,463,B1,TD,4-5yr,4.845833333333333,56,48,7,6.857142857142857,0.625,22.04628627723316,0.017543859649122806,0.07090413537989589
463_B2,463,B2,TD,4-5yr,4.845833333333333,113,98,11,8.909090909090908,0.5408163265306123,16.679068921622115,0.02586206896551724,0.09795958443742207
463_B3,463,B3,TD,4-5yr,4.845833333333333,177,141,19,7.421052631578948,0.5035460992907801,30.21059384164223,0.016666666666666666,0.11324730253442247
465_A1,465,A1,TD,4-5yr,4.925,105,77,15,5.133333333333334,0.5974025974025974,24.712873601143833,0.027777777777777776,0.07770628248718847
465_A2,465,A2,TD,4-5yr,4.925,158,113,26,4.346153846153846,0.5752212389380531,29.727915951972555,0.07602339181286549,0.08155605680317674
465_A3,465,A3,TD,4-5yr,4.925,229,162,37,4.378378378378378,0.4567901234567901,24.210722415239008,0.004347826086956522,0.06442986354745193
465_B1,465,B1,TD,4-5yr,4.925,71,52,11,4.7272727272727275,0.6923076923076923,44.30769230769231,0.013888888888888888,0.08276025822987004
465_B2,465,B2,TD,4-5yr,4.925,93,69,14,4.928571428571429,0.6521739130434783,30.36661341853035,0.03125,0.05703044578128982
465_B3,465,B3,TD,4-5yr,4.925,222,159,36,4.416666666666667,0.5094339622641509,23.425852667593286,0.013333333333333334,0.08614658882704232
466_A1,466,A1,TD,4-5yr,4.4383333333333335,67,54,8,6.75,0.5740740740740741,20.735646466031397,0.014705882352941176,0.06784940612811285
466_A2,466,A2,TD,4-5yr,4.4383333333333335,66,49,11,4.454545454545454,0.5102040816326531,5.704087677725118,0.014925373134328358,0.01568504851022248
466_A3,466,A3,TD,4-5yr,4.4383333333333335,139,101,21,4.809523809523809,0.5346534653465347,11.92361111111111,0.02112676056338028,0.028845636654124974
466_B1,466,B1,TD,4-5yr,4.4383333333333335,44,32,7,4.571428571428571,0.46875,13.161862527716185,0.06382978723404255,0.06902537320261838
466_B2,466,B2,TD,4-5yr,4.4383333333333335,104,81,16,5.0625,0.5802469135802469,14.619987981954154,0.0,0.053651188933428746
466_B3,466,B3,TD,4-5yr,4.4383333333333335,136,109,19,5.7368421052631575,0.5688073394495413,29.06666666666667,0.02158273381294964,0.05630607579246514
469_A1,469,A1,TD,4-5yr,4.595833333333333,56,43,7,6.142857142857143,0.6511627906976745,30.25624298540965,0.017543859649122806,0.06667366462152624
469_A2,469,A2,TD,4-5yr,4.595833333333333,67,53,8,6.625,0.6226415094339622,26.89904592217944,0.04285714285714286,0.06286374496186542
469_A3,469,A3,TD,4-5yr,4.595833333333333,127,102,14,7.285714285714286,0.46078431372549017,21.661075766338925,0.023076923076923078,0.0813174206376467
469_B1,469,B1,TD,4-5yr,4.595833333333333,54,45,6,7.5,0.6222222222222222,29.145220588235293,0.0,0.08439008662829918
469_B2,469,B2,TD,4-5yr,4.595833333333333,78,64,10,6.4,0.703125,48.246153846153845,0.0,0.08974131947307508
469_B3,469,B3,TD,4-5yr,4.595833333333333,130,106,18,5.888888888888889,0.46226415094339623,29.99155978121801,0.0,0.08370115461957672
472_A1,472,A1,TD,4-5yr,4.755833333333333,38,29,5,5.8,0.7586206896551724,33.64,0.07317073170731707,0.05817472252279943
472_A2,472,A2,TD,4-5yr,4.755833333333333,66,53,7,7.571428571428571,0.5471698113207547,20.695102473392744,0.043478260869565216,0.07897440782389031
472_A3,472,A3,TD,4-5yr,4.755833333333333,114,90,13,6.923076923076923,0.45555555555555555,21.407379231647013,0.0,0.07075414229801508
472_B1,472,B1,TD,4-5yr,4.755833333333333,41,31,5,6.2,0.8064516129032258,44.84666666666666,0.023809523809523808,0.08376971178449591
472_B2,472,B2,TD,4-5yr,4.755833333333333,60,46,7,6.571428571428571,0.5,14.06401766004415,0.01639344262295082,0.06825241196513161
472_B3,472,B3,TD,4-5yr,4.755833333333333,114,88,13,6.769230769230769,0.5227272727272727,29.369514682859716,0.0,0.09191619884396886
503_A1,503,A1,TD,5-6yr,5.514166666666666,98,80,9,8.88888888888889,0.4625,14.10738255033557,0.3836477987421384,0.08978732641792962
503_A2,503,A2,TD,5-6yr,5.514166666666666,139,111,14,7.928571428571429,0.45045045045045046,18.847376226328997,0.07947019867549669,0.08098663401539372
503_A3,503,A3,TD,5-6yr,5.514166666666666,192,153,19,8.052631578947368,0.42483660130718953,19.02687010532001,0.10697674418604651,0.05961628631159683
503_B1,503,B1,TD,5-6yr,5.514166666666666,67,55,7,7.857142857142857,0.6727272727272727,35.72916666666667,0.23863636363636365,0.07796131820164917
503_B2,503,B2,TD,5-6yr,5.514166666666666,145,113,17,6.647058823529412,0.48672566371681414,14.975537861092663,0.21621621621621623,0.057712234069385186
503_B3,503,B3,TD,5-6yr,5.514166666666666,231,185,25,7.4,0.42162162162162165,22.43180455635492,0.09055118110236221,0.0711050477577802
504_A1,504,A1,TD,5-6yr,5.7524999999999995,103,81,13,6.230769230769231,0.5802469135802469,21.82203947368421,0.16260162601626016,0.081276230113155
504_A2,504,A2,TD,5-6yr,5.7524999999999995,167,136,19,7.157894736842105,0.47058823529411764,26.30743384145446,0.1932367149758454,0.09978958050051451
504_A3,504,A3,TD,5-6yr,5.7524999999999995,279,225,33,6.818181818181818,0.4,18.868572708670957,0.057432432432432436,0.09696247038988988
504_B1,504,B1,TD,5-6yr,5.7524999999999995,135,114,14,8.142857142857142,0.6052631578947368,38.58517805582291,0.14012738853503184,0.11091312082517624
504_B2,504,B2,TD,5-6yr,5.7524999999999995,209,171,20,8.55,0.47368421052631576,34.97849927312036,0.05429864253393665,0.09526647950215901
504_B3,504,B3,TD,5-6yr,5.7524999999999995,284,233,32,7.28125,0.4291845493562232,27.962022569444443,0.06578947368421052,0.11579489000853328
507_A1,507,A1,TD,5-6yr,5.426666666666667,75,58,9,6.444444444444445,0.6379310344827587,26.892441860465116,0.17582417582417584,0.0706243859489859
507_A2,507,A2,TD,5-6yr,5.426666666666667,133,104,18,5.777777777777778,0.4807692307692308,30.460631921162246,0.2222222222222222,0.082606982705346
507_A3,507,A3,TD,5-6yr,5.426666666666667,194,161,21,7.666666666666667,0.38509316770186336,21.81748753729,0.09345794392523364,0.0865307652945778
507_B1,507,B1,TD,5-6yr,5.426666666666667,122,95,16,5.9375,0.5052631578947369,27.19556538961441,0.28654970760233917,0.08340227475092707
507_B2,507,B2,TD,5-6yr,5.426666666666667,133,110,16,6.875,0.4818181818181818,25.944570135746606,0.13636363636363635,0.09301996670980354
507_B3,507,B3,TD,5-6yr,5.426666666666667,262,208,33,6.303030303030303,0.41346153846153844,30.346504559270517,0.09027777777777778,0.09704195671186441
508_A1,508,A1,TD,5-6yr,5.6775,49,37,6,6.166666666666667,0.6756756756756757,21.370599831033516,0.057692307692307696,0.06273593325608674
508_A2,508,A2,TD,5-6yr,5.6775,76,56,10,5.6,0.625,26.309178743961354,0.0379746835443038,0.08438365881027891
508_A3,508,A3,TD,5-6yr,5.6775,148,110,18,6.111111111111111,0.509090909090909,28.557692307692307,0.013333333333333334,0.07251756481830933
508_B1,508,B1,TD,5-6yr,5.6775,57,44,7,6.285714285714286,0.5454545454545454,16.79702048417132,0.0,0.08804713996910578
508_B2,508,B2,TD,5-6yr,5.6775,60,44,9,4.888888888888889,0.6590909090909091,37.98907103825137,0.01639344262295082,0.08834012639974508
508_B3,508,B3,TD,5-6yr,5.6775,143,110,19,5.7894736842105265,0.5363636363636364,36.666666666666664,0.12804878048780488,0.06581939046323526
511_A1,511,A1,TD,5-6yr,5.425,49,37,6,6.166666666666667,0.7297297297297297,33.42288073394495,0.02,0.05944487667443521
511_A2,511,A2,TD,5-6yr,5.425,99,74,14,5.285714285714286,0.6486486486486487,53.90837191358024,0.0,0.07523989309377356
511_A3,511,A3,TD,5-6yr,5.425,111,86,14,6.142857142857143,0.6046511627906976,47.01177798204904,0.0,0.07368725963169817
511_B1,511,B1,TD,5-6yr,5.425,55,43,6,7.166666666666667,0.8372093023255814,73.96000000000002,0.017857142857142856,0.09243112793354073
511_B2,511,B2,TD,5-6yr,5.425,86,68,12,5.666666666666667,0.6764705882352942,50.3932021282091,0.011494252873563218,0.0610564981345588
511_B3,511,B3,TD,5-6yr,5.425,122,95,14,6.785714285714286,0.631578947368421,49.253493692802365,0.0,0.0810697127651199
512_A1,512,A1,TD,5-6yr,5.420833333333333,150,121,15,8.066666666666666,0.47107438016528924,25.45419426048565,0.0,0.05656200077902812
512_A2,512,A2,TD,5-6yr,5.420833333333333,149,118,18,6.555555555555555,0.5423728813559322,31.957280768203294,0.28019323671497587,0.10249457998259115
512_A3,512,A3,TD,5-6yr,5.420833333333333,182,147,19,7.7368421052631575,0.46258503401360546,25.916977611940297,0.026737967914438502,0.0990288074174149
512_B1,512,B1,TD,5-6yr,5.420833333333333,152,116,19,6.105263157894737,0.4051724137931034,17.282944202611795,0.0379746835443038,0.07327353971218059
512_B2,512,B2,TD,5-6yr,5.420833333333333,150,122,15,8.133333333333333,0.5163934426229508,31.402960526315788,0.0,0.0897324483760288
512_B3,512,B3,TD,5-6yr,5.420833333333333,273,217,30,7.233333333333333,0.35944700460829493,23.505304299274147,0.010869565217391304,0.11657450191124778
515_A1,515,A1,TD,5-6yr,5.846666666666667,35,26,4,6.5,0.7692307692307693,26.401070559610712,0.35185185185185186,0.06042517422864033
515_A2,515,A2,TD,5-6yr,5.846666666666667,64,49,9,5.444444444444445,0.673469387755102,29.60932217538295,0.30434782608695654,0.05669737682801719
515_A3,515,A3,TD,5-6yr,5.846666666666667,125,96,16,6.0,0.4375,28.0,0.13194444444444445,0.04817282051793409
515_B1,515,B1,TD,5-6yr,5.846666666666667,32,22,5,4.4,0.7727272727272727,27.104,0.38461538461538464,0.03772605849168276
515_B2,515,B2,TD,5-6yr,5.846666666666667,49,37,7,5.285714285714286,0.7567567567567568,42.59111111111112,0.25757575757575757,0.054251710174646715
515_B3,515,B3,TD,5-6yr,5.846666666666667,97,73,13,5.615384615384615,0.684931506849315,50.13499163004813,0.0761904761904762,0.09149502506578466
516_A1,516,A1,TD,5-6yr,5.595,62,51,7,7.285714285714286,0.5882352941176471,18.923357664233578,0.18421052631578946,0.07398631434801312
516_A2,516,A2,TD,5-6yr,5.595,85,68,10,6.8,0.6176470588235294,26.074592074592076,0.10526315789473684,0.07995516515707243
516_A3,516,A3,TD,5-6yr,5.595,129,105,13,8.076923076923077,0.47619047619047616,21.0,0.015267175572519083,0.111694584930099
516_B1,516,B1,TD,5-6yr,5.595,68,56,6,9.333333333333334,0.5714285714285714,28.0,0.09333333333333334,0.08143222768973997
516_B2,516,B2,TD,5-6yr,5.595,83,69,8,8.625,0.5797101449275363,27.10456605088881,0.03488372093023256,0.10053952876465398
516_B3,516,B3,TD,5-6yr,5.595,137,109,15,7.266666666666667,0.44954128440366975,22.57112810707457,0.04195804195804196,0.09335030492634443
520_A1,520,A1,TD,5-6yr,5.76,81,65,8,8.125,0.5230769230769231,19.837800875273523,0.012195121951219513,0.08115713849600956
520_A2,520,A2,TD,5-6yr,5.76,113,94,10,9.4,0.5,27.973167348130836,0.13740458015267176,0.09995317334313258
520_A3,520,A3,TD,5-6yr,5.76,167,136,16,8.5,0.40441176470588236,19.428571428571427,0.040229885057471264,0.09134314283133417
520_B1,520,B1,TD,5-6yr,5.76,59,45,8,5.625,0.6222222222222222,26.148648648648646,0.313953488372093,0.09069520773635108
520_B2,520,B2,TD,5-6yr,5.76,103,81,11,7.363636363636363,0.48148148148148145,20.011724618694487,0.09649122807017543,0.0905685575292987
520_B3,520,B3,TD,5-6yr,5.76,177,144,16,9.0,0.4236111111111111,20.15194593334887,0.03804347826086957,0.10426758382409906
524_A1,524,A1,TD,5-6yr,5.678333333333334,52,45,4,11.25,0.7333333333333333,46.125,0.018867924528301886,0.06704841380621995
524_A2,524,A2,TD,5-6yr,5.678333333333334,58,45,6,7.5,0.6444444444444445,30.91059899569584,0.0,0.0634719577275261
524_A3,524,A3,TD,5-6yr,5.678333333333334,120,98,11,8.909090909090908,0.5204081632653061,25.33744038155803,0.15492957746478872,0.07436646865697147
524_B1,524,B1,TD,5-6yr,5.678333333333334,75,60,8,7.5,0.55,20.040551500405517,0.13793103448275862,0.08362977266823743
524_B2,524,B2,TD,5-6yr,5.678333333333334,112,96,10,9.6,0.5625,38.13084112149532,0.2727272727272727,0.07863831529308873
524_B3,524,B3,TD,5-6yr,5.678333333333334,175,153,16,9.5625,0.43790849673202614,28.371379346350633,0.24568965517241378,0.05777473023228464
528_A1,528,A1,TD,5-6yr,5.02,110,88,13,6.769230769230769,0.5227272727272727,27.056030389363723,0.09090909090909091,0.07806680627879495
528_A2,528,A2,TD,5-6yr,5.02,135,102,19,5.368421052631579,0.6078431372549019,31.609850097947366,0.02877697841726619,0.08922665405206807
528_A3,528,A3,TD,5-6yr,5.02,206,154,29,5.310344827586207,0.37662337662337664,17.391621129326047,0.1308016877637131,0.10648964977924434
528_B1,528,B1,TD,5-6yr,5.02,195,150,28,5.357142857142857,0.48,34.65909090909091,0.11764705882352941,0.10016631141494443
528_B2,528,B2,TD,5-6yr,5.02,175,139,22,6.318181818181818,0.5539568345323741,38.47124245312997,0.08376963350785341,0.09973293346200895
528_B3,528,B3,TD,5-6yr,5.02,234,182,29,6.275862068965517,0.4725274725274725,28.99823943661972,0.044897959183673466,0.11059338501478058
532_A1,532,A1,TD,5-6yr,5.6075,56,43,7,6.142857142857143,0.6046511627906976,17.96712630675613,0.017543859649122806,0.08804356224341928
532_A2,532,A2,TD,5-6yr,5.6075,111,88,12,7.333333333333333,0.5340909090909091,20.135593220338983,0.02631578947368421,0.09380696381217879
532_A3,532,A3,TD,5-6yr,5.6075,126,101,13,7.769230769230769,0.4158415841584158,20.2,0.007874015748031496,0.10113977819007249
532_B1,532,B1,TD,5-6yr,5.6075,44,34,6,5.666666666666667,0.6470588235294118,34.0,0.0,0.058279006774288704
532_B2,532,B2,TD,5-6yr,5.6075,88,67,11,6.090909090909091,0.5522388059701493,18.69179394969274,0.022222222222222223,0.06454511822385697
532_B3,532,B3,TD,5-6yr,5.6075,146,117,16,7.3125,0.4700854700854701,34.64263823970367,0.0,0.08792055700749397
