doc_id,dataset,group,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,n_turns_total,adult_turn_frac,adult_token_frac,canonical_sim,group_canonical_mean
413_B1,enni,LI,22,8,2.75,0.7727272727272727,27.104,,,,0.034483497238747274,0.07088047469325238
413_B2,enni,LI,37,11,3.3636363636363638,0.6486486486486487,13.03631349115146,,,,0.03593501026252563,0.07088047469325238
413_B3,enni,LI,47,17,2.764705882352941,0.574468085106383,11.26844262295082,,,,0.04117031142020614,0.07088047469325238
444_A1,enni,LI,32,9,3.5555555555555554,0.28125,7.481865284974093,,,,0.041964173386733264,0.07088047469325238
444_A2,enni,LI,57,15,3.8,0.49122807017543857,14.25,,,,0.04046293038244539,0.07088047469325238
444_A3,enni,LI,72,20,3.6,0.25,8.0,,,,0.04546239228416032,0.07088047469325238
444_B1,enni,LI,33,10,3.3,0.6363636363636364,13.75,,,,0.04694390091500841,0.07088047469325238
444_B2,enni,LI,33,16,2.0625,0.696969696969697,16.791800643086816,,,,0.01764566763569288,0.07088047469325238
444_B3,enni,LI,73,23,3.1739130434782608,0.4383561643835616,10.645833333333332,,,,0.0533123848047877,0.07088047469325238
479_A1,enni,LI,53,9,5.888888888888889,0.5660377358490566,29.2288817377313,,,,0.08773772214722968,0.07088047469325238
479_A2,enni,LI,50,9,5.555555555555555,0.62,25.151215281638464,,,,0.07214766875579531,0.07088047469325238
479_A3,enni,LI,105,15,7.0,0.45714285714285713,18.464059804485338,,,,0.09028356531483023,0.07088047469325238
479_B1,enni,LI,38,9,4.222222222222222,0.5789473684210527,12.666666666666666,,,,0.05794140112176817,0.07088047469325238
479_B2,enni,LI,68,12,5.666666666666667,0.5,19.833333333333336,,,,0.07058855227527176,0.07088047469325238
479_B3,enni,LI,116,20,5.8,0.4482758620689655,21.75,,,,0.09376736643998865,0.07088047469325238
529_A1,enni,LI,137,13,10.538461538461538,0.35766423357664234,8.903852596314907,,,,0.05421819213191174,0.07088047469325238
529_A2,enni,LI,97,13,7.461538461538462,0.4639175257731959,13.169585346215781,,,,0.07091163756304111,0.07088047469325238
529_A3,enni,LI,118,18,6.555555555555555,0.4322033898305085,10.438461538461539,,,,0.04689121080454017,0.07088047469325238
529_B1,enni,LI,64,6,10.666666666666666,0.53125,12.57937265773397,,,,0.0513316793127219,0.07088047469325238
529_B2,enni,LI,128,12,10.666666666666666,0.4140625,7.561316051844466,,,,0.08035917287074573,0.07088047469325238
529_B3,enni,LI,232,24,9.666666666666666,0.3232758620689655,6.877070619006103,,,,0.08779618822289864,0.07088047469325238
568_A1,enni,LI,38,5,7.6,0.5263157894736842,17.266423357664234,,,,0.05870949772154075,0.07088047469325238
568_A2,enni,LI,35,12,2.9166666666666665,0.6857142857142857,26.923076923076923,,,,0.054629459806599195,0.07088047469325238
568_A3,enni,LI,70,13,5.384615384615385,0.5,21.9000819000819,,,,0.08795916773605283,0.07088047469325238
568_B1,enni,LI,26,7,3.7142857142857144,0.7692307692307693,28.77333333333334,,,,0.04884516697229354,0.07088047469325238
568_B2,enni,LI,47,10,4.7,0.574468085106383,15.666666666666666,,,,0.04400232058614884,0.07088047469325238
568_B3,enni,LI,72,15,4.8,0.5,24.0,,,,0.0907790178507158,0.07088047469325238
570_A1,enni,LI,39,6,6.5,0.5641025641025641,17.054347826086957,,,,0.09598474303910981,0.07088047469325238
570_A2,enni,LI,54,10,5.4,0.48148148148148145,9.0,,,,0.07169604612795254,0.07088047469325238
570_A3,enni,LI,121,17,7.117647058823529,0.4049586776859504,16.438936322405866,,,,0.08641560568427173,0.07088047469325238
570_B1,enni,LI,90,9,10.0,0.5222222222222223,22.592835708927232,,,,0.06416574263225676,0.07088047469325238
570_B2,enni,LI,101,10,10.1,0.40594059405940597,13.20583767361111,,,,0.06779760366270701,0.07088047469325238
570_B3,enni,LI,179,26,6.884615384615385,0.39664804469273746,25.135323910131056,,,,0.11328808764810876,0.07088047469325238
572_A1,enni,LI,104,16,6.5,0.5384615384615384,30.577444603682064,,,,0.06493039394275159,0.07088047469325238
572_A2,enni,LI,112,23,4.869565217391305,0.48214285714285715,35.43245078071962,,,,0.09097341521098654,0.07088047469325238
572_A3,enni,LI,262,44,5.954545454545454,0.37404580152671757,25.821387283236994,,,,0.07991863302035919,0.07088047469325238
572_B1,enni,LI,90,16,5.625,0.5222222222222223,28.329621380846326,,,,0.06182416205524861,0.07088047469325238
572_B2,enni,LI,95,19,5.0,0.37894736842105264,15.833333333333334,,,,0.05549217538402151,0.07088047469325238
572_B3,enni,LI,265,45,5.888888888888889,0.3660377358490566,20.086436170212764,,,,0.092172274205067,0.07088047469325238
574_A1,enni,LI,68,10,6.8,0.45588235294117646,14.198963730569949,,,,0.06939294462594531,0.07088047469325238
574_A2,enni,LI,63,8,7.875,0.5238095238095238,17.664259927797833,,,,0.06160574469138222,0.07088047469325238
574_A3,enni,LI,128,19,6.7368421052631575,0.390625,18.27642495239505,,,,0.08184733011099606,0.07088047469325238
574_B1,enni,LI,61,8,7.625,0.5737704918032787,21.03966494210397,,,,0.07981644834643195,0.07088047469325238
