doc_id,author_id,age_months,age_bin,sex,word_count,token_count,contrast_W4,n_sent_W4,contrast_W16,n_sent_W16,contrast_W32,n_sent_W32,contrast_W64,n_sent_W64,contrast_W128,n_sent_W128
ECSC_1099_3_97F_1099_YR3,1099,97,9-11y,F,687,818,-1.1179283372250475,3,-0.6310569634251546,3,0.6159957842693534,3,0.46425675402818073,3,1.2607610755276977,3.0
ECSC_4025_1_97F_4025_YR1,4025,97,9-11y,F,449,541,1.549677476481097,3,1.2881456410004815,3,0.6823194909560927,3,1.2521399282780374,3,2.879446069657187,3.0
ECSC_4047_1_97F_4047_YR1,4047,97,9-11y,F,362,432,-0.3006465461831663,3,1.074783835494589,3,0.6822930108713279,3,0.2154082435337282,3,2.1091689667727356,3.0
ECSC_1056_1_97M_1056_YR1,1056,97,9-11y,M,630,766,0.7765099250473487,3,1.613539492821906,3,0.9921413538233675,3,2.0626521020768878,3,1.1513459960718002,3.0
ECSC_1056_2_97M_1056_YR2,1056,97,9-11y,M,281,334,-0.4820607086061224,3,-0.08703760817724193,3,1.4294293224524577,3,2.2424823574152053,3,0.9329961400374254,3.0
ECSC_1056_3_97M_1056_YR3,1056,97,9-11y,M,403,456,-1.2685302278185826,3,0.3720837472253114,3,0.968788898912777,3,1.9391364226512635,3,0.6467680162813378,3.0
ECSC_4009_2_97M_4009_YR2,4009,97,9-11y,M,282,314,0.3363679057623763,3,0.4608196921799399,3,1.1211357078858635,3,2.177643213674309,3,0.8756915561929087,3.0
ECSC_4006_1_98F_4006_YR1,4006,98,9-11y,F,361,428,0.7210649284360305,3,1.7915447549491066,3,1.622119344511203,3,1.5305451890653021,3,1.9701824988397443,3.0
ECSC_4042_1_98F_4042_YR1,4042,98,9-11y,F,652,744,1.2703774013174487,3,1.0086718021026029,3,1.88823730114075,3,2.48673873484069,3,3.447170430321919,3.0
ECSC_4074_1_98F_4074_YR1,4074,98,9-11y,F,319,350,0.9651624476359396,3,0.9769304857321357,3,1.3965848095078073,3,2.6541532159821695,3,2.481941875678167,3.0
ECSC_1067_1_98M_1067_YR1,1067,98,9-11y,M,422,470,1.1944441284923444,3,1.020669200108676,3,1.0816610664679354,3,0.4670269100025101,3,1.8305750364886746,3.0
ECSC_1067_2_98M_1067_YR2,1067,98,9-11y,M,306,334,0.6057856670884554,3,-0.025184427960503648,3,0.4300972541861063,3,-0.1127189974346125,3,1.855185107690749,3.0
ECSC_1067_3_98M_1067_YR3,1067,98,9-11y,M,318,359,-0.31561941507242414,3,1.7427857845793218,3,0.30342821452230145,3,0.15957069750025096,3,0.7100880589808956,3.0
ECSC_1091_1_98M_1091_YR1,1091,98,9-11y,M,907,1212,0.04676737037522649,3,-0.23897988927101513,3,0.3888529287290688,3,0.8326182489417397,3,0.554075200412353,3.0
ECSC_1091_2_98M_1091_YR2,1091,98,9-11y,M,501,597,0.3010390757003847,3,-0.5982938073541697,3,-0.08705534297815228,3,1.2174868351539236,3,1.2649435112644138,3.0
ECSC_1091_3_98M_1091_YR3,1091,98,9-11y,M,461,528,0.39592179570180835,3,0.3759020255876053,3,0.5079905743360799,3,0.3744028390131631,3,0.4925793456674021,3.0
ECSC_4014_1_98M_4014_YR1,4014,98,9-11y,M,272,326,-1.0750218052573568,3,-0.30447619900634326,3,0.6572902868548025,3,1.500573176814255,3,1.5384084332011725,3.0
ECSC_4036_1_98M_4036_YR1,4036,98,9-11y,M,395,464,-0.004155627263399057,3,1.1790724957132992,3,0.9119338826139689,3,1.8405168352774295,3,1.7769691679642827,3.0
ECSC_1010_1_99M_1010_YR1,1010,99,9-11y,M,718,838,-0.9451601195182359,3,1.327200016799148,3,0.8804822397849158,3,1.406552824222527,3,0.9763035683303903,3.0
ECSC_1010_2_99M_1010_YR2,1010,99,9-11y,M,207,260,-0.7633786122572294,3,0.6728960843510124,3,0.12846227776731833,3,1.3433210385265923,3,0.1415244971119479,3.0
ECSC_1010_3_99M_1010_YR3,1010,99,9-11y,M,467,605,0.46288487234671605,3,1.1261704950298235,3,1.1508973284589357,3,1.4353176282817752,3,1.6459489852166145,3.0
ECSC_2031_1_108F_2031_YR1,2031,108,9-11y,F,197,230,0.9974297284297888,3,1.0699000948777562,3,2.9033255460823324,3,1.321698844049179,3,1.8298295324394795,3.0
ECSC_3003_1_108F_3003_YR1,3003,108,9-11y,F,687,774,-0.6593809787871794,3,0.385413025872478,3,1.5649527662263332,3,1.5013236815222701,3,1.885716186527942,3.0
ECSC_4021_1_108M_4021_YR1,4021,108,9-11y,M,462,567,0.11865090192763268,3,1.6246918336948413,3,1.6621529184228196,3,2.5198692548826087,3,2.9673613841258226,3.0
ECSC_4024_1_109F_4024_YR1,4024,109,9-11y,F,473,545,0.8740026034259909,3,2.3266775277310687,3,1.8665967821580736,3,1.6077963612119752,3,0.9515901216442959,3.0
ECSC_4090_1_109M_4090_YR1,4090,109,9-11y,M,206,225,1.2563101093591489,3,1.4593505914713563,3,2.920973083624952,3,1.6818256169365633,3,,
ECSC_4033_1_110M_4033_YR1,4033,110,9-11y,M,436,491,0.4779965557324581,3,1.1686538623398848,3,1.5089487949361742,3,1.4332697716136682,3,0.22632743543292855,3.0
ECSC_4027_1_111F_4027_YR1,4027,111,9-11y,F,415,456,-0.38318589005730574,3,0.8482525447512868,3,0.6270603746033075,3,1.244696081606542,3,0.734131644782842,3.0
ECSC_2023_1_111M_2023_YR1,2023,111,9-11y,M,491,573,0.24230716181429926,3,0.19271794684731006,3,-0.5173972598041469,3,1.4425512401757103,3,0.22624366865751144,3.0
ECSC_4044_1_113M_4044_YR1,4044,113,9-11y,M,639,734,0.521292828884888,3,1.3206796821411768,3,1.4113551411577643,3,2.0414125936216276,3,3.040956789979456,3.0
ECSC_4030_1_114F_4030_YR1,4030,114,9-11y,F,255,297,1.718308599916103,3,-0.18899552969394406,3,0.7946495334018951,3,2.9535916736613252,3,3.0630401998108163,3.0
ECSC_4075_1_114M_4075_YR1,4075,114,9-11y,M,350,383,-0.6557971307414305,3,-0.03770383270337104,3,-0.24715239861436858,3,-0.0105644086083679,3,-0.28787902551541716,3.0
ECSC_4060_1_115F_4060_YR1,4060,115,9-11y,F,549,615,-0.18853963491533862,3,-0.7458353364965974,3,-0.11017979159505407,3,0.4751029128410049,3,0.3592985323542239,3.0
ECSC_4037_1_115M_4037_YR1,4037,115,9-11y,M,326,367,-1.1625036319047362,3,0.7396249039637728,3,0.7920928356231798,3,1.2908860219133498,3,1.0018552078306728,3.0
ECSC_4018_1_116F_4018_YR1,4018,116,9-11y,F,374,420,0.0015006320779026305,3,2.2926187538633127,3,1.7089633838211107,3,2.50786015921951,3,2.2922208642552944,3.0
ECSC_4031_1_117F_4031_YR1,4031,117,9-11y,F,399,445,-0.2785219950642337,3,1.8075837598528424,3,1.7858040613751864,3,2.25399843090575,3,2.322732358544657,3.0
ECSC_4048_1_117M_4048_YR1,4048,117,9-11y,M,370,420,-0.4711993315925111,3,-0.9851184237331152,3,-0.516668163540238,3,-0.2645312457388295,3,-0.8033823951072145,3.0
ECSC_4022_1_118M_4022_YR1,4022,118,9-11y,M,411,469,1.0243382836540917,3,0.7186536889801435,3,0.783400389823676,3,1.6198328366160875,3,2.5810119972889773,3.0
