doc_id,age_months,age_group,token_count,baseline_nll,tail_share_lag33_128,tail_share_lag49_128,tail_share_lag65_128,gini,top1_share,top3_share,effective_support,n_positive_bins
ECSC_1042_1_75F_1042_YR1,75,6yr,305,2.2788107633590697,0.16538717091731717,0.09288081274477235,0.05809639029964032,0.34086855844176456,0.1930913974851048,0.5140787807604731,9.139729671765744,11
ECSC_1042_2_75F_1042_YR2,75,6yr,590,2.1850666999816895,0.15348714484272163,0.09507527444802166,0.05495923341049108,0.33994434522057704,0.2188106897087075,0.49174565562901884,9.095801622454514,11
ECSC_1042_3_75F_1042_YR3,75,6yr,396,2.249764972925186,0.1606312108827054,0.09524172234378789,0.06584352719700272,0.3800882184714238,0.20819083395200105,0.5454056514206941,8.718566089265627,11
ECSC_2020_1_75F_2020_YR1,75,6yr,465,3.6008183002471923,0.2645264669005093,0.1835012360630931,0.11624102006281099,0.2684041153994505,0.17738550875597975,0.4354871587539662,9.585532813761612,11
ECSC_2020_2_75F_2020_YR2,75,6yr,319,2.7003001511096953,0.20266139410805123,0.11274809341908201,0.08622841232202087,0.2654623030847765,0.17900622675735098,0.4274381992203093,9.744833083647787,11
ECSC_2012_1_75M_2012_YR1,75,6yr,246,2.6218003273010253,0.16685213010984262,0.07620177647274853,0.021199061401946436,0.4198772596245648,0.27103902393103446,0.556670133028461,8.027657091019805,10
ECSC_4003_1_75M_4003_YR1,75,6yr,765,2.627519941329956,0.31355367394445854,0.1561263885077695,0.10636860426695173,0.35374014207654314,0.1734173761364284,0.4864668697110555,8.643743444780593,10
ECSC_1014_1_76F_1014_YR1,76,6yr,343,2.4706675708293915,0.12720827260134768,0.06326735112553311,0.03868271555141307,0.38696245699547394,0.22749887778268396,0.5303715390486275,8.605242993554482,11
ECSC_1014_2_76F_1014_YR2,76,6yr,734,2.658328282833099,0.1851329459894318,0.09057984286509911,0.05758615359150994,0.342502186673759,0.16901902294775212,0.49055205048219575,9.025264009854345,11
ECSC_1014_3_76F_1014_YR3,76,6yr,705,2.5504382133483885,0.20301282984441427,0.1452218044083923,0.07419686887182415,0.32029996751146883,0.20663264846453377,0.4610389617033828,9.230394309764382,11
ECSC_1023_1_76F_1023_YR1,76,6yr,128,1.885606288909912,0.11218894609965199,0.04397627964294941,0.0,0.518630641136949,0.2524836718984012,0.6515817890792759,6.754701696945085,9
ECSC_1023_2_76F_1023_YR2,76,6yr,434,2.96096243262291,0.2019858509251079,0.14707858072917768,0.08449353911891172,0.2981983923486582,0.1912366576213115,0.4991090418490784,9.436641493136973,11
ECSC_1023_3_76F_1023_YR3,76,6yr,298,2.464716927707195,0.12176646504252783,0.06692487888469242,0.023035540317761012,0.3904102186719338,0.19957255132452173,0.5305319502930874,8.500324759663245,11
ECSC_1065_1_76F_1065_YR1,76,6yr,491,2.4197133243083955,0.2012751556347059,0.14878058420368076,0.11107070609503004,0.35125836258596155,0.24458870631673396,0.5187259518618423,8.967226382053267,11
ECSC_1065_2_76F_1065_YR2,76,6yr,501,2.2320666790008543,0.199531469583632,0.14113522684772148,0.09197125807767055,0.2881134592518104,0.17639126211215797,0.46311585289035806,9.585002453762888,11
ECSC_1065_3_76F_1065_YR3,76,6yr,442,2.414300709962845,0.17034420473179152,0.13266534790178805,0.08121090728114215,0.38293818155174186,0.24643693490832988,0.5482492112184263,8.612686095668673,11
ECSC_3005_1_77M_3005_YR1,77,6yr,588,2.859355425834656,0.29650997603156154,0.20826100440174553,0.12478140571600614,0.13702403594916168,0.1363148147263136,0.3639297438489372,10.652088633666505,11
ECSC_3006_1_77M_3006_YR1,77,6yr,415,3.1953641295433046,0.16097371907965652,0.10882173260097452,0.06781021440343395,0.33755947556647614,0.19467951840117806,0.5175853496864177,9.123207372791171,11
ECSC_1004_1_78F_1004_YR1,78,6yr,629,2.3698104500770567,0.2466030641897382,0.19837346496350453,0.10786566532879593,0.2504889548227347,0.17540650934668336,0.45266680979331686,9.945076424398978,11
ECSC_1004_2_78F_1004_YR2,78,6yr,499,2.307630491256714,0.21576697742405526,0.12289483325126127,0.05701830951860727,0.33210758619606295,0.24904376130275271,0.4754687513259617,8.978183832264005,11
ECSC_1004_3_78F_1004_YR3,78,6yr,476,2.419735237956047,0.1585703413176933,0.10164646721502232,0.08597824646491216,0.38149780553579316,0.21965617198004075,0.5570419375387137,8.640478172142306,11
ECSC_4066_1_78F_4066_YR1,78,6yr,457,2.568534104526043,0.15650565046851667,0.128745563546875,0.08587631574163303,0.3388494631766874,0.20491750250545818,0.496617833323217,9.120413059592732,11
ECSC_1068_1_78M_1068_YR1,78,6yr,413,2.960952323675156,0.2162850999784339,0.10183476587828888,0.10064285296061408,0.43684184988732566,0.2646724570663734,0.5991455906299472,7.898503623871627,11
ECSC_1068_2_78M_1068_YR2,78,6yr,502,2.748873770236969,0.23898926267648554,0.1504561042498023,0.08889867256242007,0.2354526608159042,0.17306360354865594,0.409242013203488,10.027777775804656,11
ECSC_1068_3_78M_1068_YR3,78,6yr,581,3.069211113452911,0.1863676792262791,0.13878315768406185,0.06460149179565526,0.25157194635159286,0.1450102350815031,0.41986356172891637,9.878691707371024,11
ECSC_2026_1_78M_2026_YR1,78,6yr,272,2.1104238629341125,0.19244356232323112,0.12362996757937247,0.07252034608970696,0.35525166872407477,0.25822917316788185,0.5092264124115498,8.843299548008343,11
ECSC_4017_1_78M_4017_YR1,78,6yr,296,2.1393126055598257,0.1630532912659663,0.06924538781117254,0.04454239033437484,0.3594740089811379,0.23170361006540882,0.4871109299709864,8.814798370621553,11
ECSC_1035_1_79M_1035_YR1,79,6yr,377,2.6691230192780493,0.12671545374755486,0.0779974393562663,0.060477083279212036,0.4111183710765971,0.2505374751654028,0.5657048125477419,8.349035184059902,11
ECSC_1035_2_79M_1035_YR2,79,6yr,363,2.354444771260023,0.2679242608925469,0.2059477212203866,0.12423776323585631,0.28705581961627824,0.15019316895579363,0.44590750242768057,9.549806745150889,11
ECSC_1035_3_79M_1035_YR3,79,6yr,329,2.46532284617424,0.1668384433566255,0.09419943095582116,0.0596912633498238,0.34690212875035953,0.20064160639055825,0.5287823450153387,9.05440467007624,11
ECSC_4057_1_79M_4057_YR1,79,6yr,184,2.6294628143310548,0.1832661345421614,0.11228281570850993,0.09827131534928854,0.3451024280064574,0.2476220480986052,0.5091660933393283,8.984371238441105,11
ECSC_1064_1_80F_1064_YR1,80,6yr,315,2.845829689502716,0.12963912953756737,0.11538117911586335,0.12359909118320431,0.4519585095284995,0.26234796882077854,0.592322663428164,7.7397379319541635,10
ECSC_1064_2_80F_1064_YR2,80,6yr,309,2.380575603246689,0.21990881694865844,0.18302410585944368,0.12500552557508277,0.32898476688891654,0.2592760303194141,0.5381123505330966,9.072292389047579,11
ECSC_1064_3_80F_1064_YR3,80,6yr,381,2.7934258460998533,0.16538357037544837,0.09849628604438812,0.04886336122865596,0.3360061110709358,0.21564877742334093,0.5011706514970151,9.139572806648257,11
ECSC_2024_1_80F_2024_YR1,80,6yr,189,2.6129217624664305,0.16416839845120898,0.0916331016447726,0.07222796248260333,0.3622655728099873,0.21560809670568915,0.5452583146238066,8.812478137019639,11
ECSC_1041_1_80M_1041_YR1,80,6yr,351,2.5982289910316467,0.09066693700560219,0.06077045771276416,0.01873651230961456,0.5118733721159827,0.27940166384214576,0.6801829189965608,7.055670985854027,11
ECSC_1041_2_80M_1041_YR2,80,6yr,359,2.4464051961898803,0.1319753848477693,0.101539313306992,0.06316343649161664,0.3783646976543251,0.2370337260482302,0.5399757832799891,8.734723544208967,11
ECSC_1041_3_80M_1041_YR3,80,6yr,418,2.290545642375946,0.16713352620244953,0.11856324461645049,0.10659612572532161,0.3601309466885154,0.18464267728664227,0.5099942766541151,8.831392318331455,11
ECSC_1080_1_81M_1080_YR1,81,6yr,342,2.151297578215599,0.16198174472268423,0.09035780323052649,0.04574965229063755,0.339626798880603,0.22980349214066761,0.49610382896368876,9.054909393227952,11
ECSC_1080_2_81M_1080_YR2,81,6yr,328,2.718748593330383,0.13743781195140567,0.06067460019481572,0.04545367926944062,0.36651553417306215,0.23095436158692237,0.511776534084285,8.684410761127985,11
ECSC_1080_3_81M_1080_YR3,81,6yr,510,3.1195390351116656,0.1975321978660075,0.1657321961780514,0.14867359984911988,0.335773738526026,0.2033796899872589,0.498254710441949,9.173249672710067,11
ECSC_1084_1_81M_1084_YR1,81,6yr,354,2.4218298971652983,0.24391976856668096,0.15843470710416496,0.10510092758035634,0.29780049144842513,0.2325437939658735,0.4809891732032104,9.431224559782759,11
ECSC_1084_2_81M_1084_YR2,81,6yr,356,2.4370649307966232,0.14757607371200995,0.10002269350630623,0.04012100523181937,0.3786577316204114,0.20845481583118977,0.5342990121421064,8.626432756595364,11
ECSC_1084_3_81M_1084_YR3,81,6yr,301,2.795857572555542,0.1922595464483594,0.11038050928866464,0.048149867879078316,0.3537643402150561,0.264764947813457,0.5170574803978044,8.833710819163334,11
ECSC_4029_1_81M_4029_YR1,81,6yr,304,2.1949995517730714,0.15419488090449496,0.09625629815613583,0.044846182209013624,0.3866076354373036,0.23526523490611892,0.5578348666967421,8.536070833609976,11
ECSC_1003_1_82F_1003_YR1,82,6yr,393,2.575898343324661,0.2582441556393975,0.1648383546040166,0.10816012838676359,0.3095409183061737,0.22447926994610073,0.48929568904625925,9.375037865926378,11
ECSC_1003_2_82F_1003_YR2,82,6yr,632,2.854237428307534,0.2701365572456897,0.17736741611113394,0.0880929964085557,0.2940505434650398,0.20471941456210407,0.4827037017001611,9.567256582987962,11
ECSC_1003_3_82F_1003_YR3,82,6yr,376,2.943544828891754,0.16844261168097016,0.06595489472795989,0.03087753027226687,0.3716162836779997,0.22014617105473078,0.5216051621098122,8.734690639098476,11
ECSC_1024_1_82F_1024_YR1,82,6yr,692,2.774511751532555,0.24479206809242732,0.17812322109434514,0.13498581503389195,0.190951416035128,0.15836332252124918,0.38836666078791143,10.3444869245299,11
ECSC_1024_2_82F_1024_YR2,82,6yr,860,2.1858134388923647,0.21377164419779096,0.12299755654235779,0.10161034308783823,0.3278194718930483,0.1833156263716643,0.47668639831466386,9.233849913114529,11
ECSC_1024_3_82F_1024_YR3,82,6yr,380,2.813023316860199,0.19115302340791326,0.13364633627953743,0.11035841351626807,0.37007148377893495,0.23234582179999175,0.5504622680879154,8.812260206682984,11
ECSC_1039_1_82F_1039_YR1,82,6yr,460,2.5293416768312453,0.08726619839674545,0.08387154267628162,0.04656553556867514,0.43055258308956335,0.25248156738273847,0.549834347445512,7.983958249869759,11
ECSC_1039_2_82F_1039_YR2,82,6yr,671,2.414295333623886,0.22336282308983327,0.18196286440662537,0.05799211972299068,0.39298456026394013,0.29035035888479177,0.5460765763524007,8.439179080498123,11
ECSC_1039_3_82F_1039_YR3,82,6yr,694,2.060278683900833,0.17677470690798622,0.09346979080262702,0.05180602258659916,0.3373075488069439,0.19386165105993333,0.5139440991926321,9.101181475857029,11
ECSC_1018_1_82M_1018_YR1,82,6yr,301,2.488943135738373,0.22209397094704555,0.12940112350396185,0.05870423662146613,0.3245453837013892,0.18980228521743597,0.48597016024435935,9.256339758454027,11
ECSC_1018_2_82M_1018_YR2,82,6yr,136,1.865317089855671,0.14198342449123327,0.025153250279939973,-0.01254554974793831,0.5203302047730751,0.3595185833104417,0.6505370629795694,6.652783776086892,9
ECSC_4013_1_82M_4013_YR1,82,6yr,118,3.1002330780029297,0.3636933771696037,0.1966512708554081,0.0,0.5197538361261318,0.257802940755477,0.598940284830191,6.440862749458992,8
ECSC_1005_1_83F_1005_YR1,83,6yr,224,3.1527461886405943,0.16639489878489033,0.0741121567609005,0.04719053880255999,0.34071670485663663,0.19669366783403286,0.48367254777387114,8.907195818718435,11
ECSC_1005_2_83F_1005_YR2,83,6yr,404,2.3884457468986513,0.19945024056705452,0.10888546062719977,0.05599550002343041,0.26489566096716555,0.15734161017170298,0.4312944780412702,9.77276285985524,11
ECSC_1005_3_83F_1005_YR3,83,6yr,427,2.0515460848808287,0.2003614056239174,0.16632853475399276,0.08745141750753047,0.25571445330553133,0.1682407375734959,0.42510003611647607,9.73187837030719,11
ECSC_4068_1_84F_4068_YR1,84,7yr,232,2.477134498953819,0.1525451132007439,0.07592287707988486,0.05276522738624123,0.422551129819541,0.25473831206211656,0.554470437225484,8.175414763756645,11
ECSC_1094_1_84M_1094_YR1,84,7yr,267,2.840000438690186,0.15279663426213877,0.04269140258968871,0.016033070200742416,0.3740253548514556,0.23354331697917513,0.4941879278733109,8.468384659059835,11
ECSC_1094_2_84M_1094_YR2,84,7yr,437,2.2169319868087767,0.2230468416123833,0.09726707162622047,0.07243710416938555,0.3191762099345119,0.22813310148496613,0.4769618210832084,9.276500407648443,11
ECSC_1094_3_84M_1094_YR3,84,7yr,446,2.2028497010469437,0.22627113480648867,0.15014375161494806,0.09370618415292178,0.2643336252494324,0.18810668975879752,0.42420800099176087,9.76229290647137,11
ECSC_1038_1_85F_1038_YR1,85,7yr,541,2.7037990212440492,0.24239240575061363,0.15296960876324997,0.08555233972611799,0.28517708282559595,0.23134341352830384,0.4555777992545547,9.542180118324914,11
ECSC_1038_2_85F_1038_YR2,85,7yr,551,2.5455490350723267,0.18767251681536906,0.1464460843327504,0.09368468314862735,0.35907153710487294,0.25867750006693613,0.5315853404061245,8.88187766750668,11
ECSC_1038_3_85F_1038_YR3,85,7yr,545,2.9080968618392946,0.2095863056092151,0.11046473983040174,0.08040738946821249,0.3110046924883316,0.17746736857029688,0.4733483701120599,9.386256713098346,11
ECSC_1016_1_85M_1016_YR1,85,7yr,272,2.184552773833275,0.09998331213176415,0.05421292522899672,0.010065030617036218,0.4561519397831151,0.30238430818151557,0.5991954353456507,7.591469771120512,10
ECSC_1016_2_85M_1016_YR2,85,7yr,366,2.722145116329193,0.2059627133222968,0.11931012616942081,0.07158665580768932,0.3103415393102047,0.20604618448798712,0.5030240283390798,9.421349976126098,11
ECSC_1016_3_85M_1016_YR3,85,7yr,583,2.5050879240036013,0.16571040317371122,0.04933134622506413,0.041988140172867304,0.32733455975097603,0.16869818866990313,0.44533815514750585,8.915297561248744,11
ECSC_1048_1_85M_1048_YR1,85,7yr,244,2.4108589828014373,0.07990106079180363,0.040386942202637645,0.020568429705902846,0.43749469676581065,0.21409566166916214,0.5750132106375154,7.943263304862535,11
ECSC_1048_2_85M_1048_YR2,85,7yr,451,2.017715772986412,0.25917476683885265,0.10686396568596328,0.07830451762288226,0.30151117350574275,0.16445813552993993,0.45052096108410317,9.453478016389447,11
ECSC_1048_3_85M_1048_YR3,85,7yr,347,2.5017188787460327,0.21562863800591942,0.1503820521005362,0.051931333547507334,0.32455688631141166,0.21512016728747613,0.48390720574792634,9.169741867570382,11
ECSC_1058_1_86F_1058_YR1,86,7yr,525,2.648634284734726,0.1682998750539526,0.07843428484866624,0.043751829425825464,0.36582222617595206,0.19435669930371302,0.5312666807548405,8.848348070047669,11
ECSC_1058_2_86F_1058_YR2,86,7yr,801,2.543888121843338,0.23374242063020123,0.14312361323737072,0.07787246513354872,0.35673193313672447,0.26693452344897156,0.5097244336027309,8.80912560930536,11
ECSC_1058_3_86F_1058_YR3,86,7yr,1246,2.689794236421585,0.22953926791105503,0.13228858718036907,0.10746937787764185,0.2677722702081198,0.17119959853777406,0.4592649164067415,9.771351130982861,11
ECSC_1076_1_87M_1076_YR1,87,7yr,293,2.5758908301591874,0.1395694074343287,0.08187855851932026,0.06352624868072752,0.4143035234848369,0.2646977579986272,0.5653279802984731,8.21829315265764,11
ECSC_1076_2_87M_1076_YR2,87,7yr,372,2.496006077528,0.16224902989328116,0.11636860236742104,0.0863435324071827,0.4459961138116415,0.30982296689368927,0.6007581533603126,7.873073780675619,11
ECSC_1076_3_87M_1076_YR3,87,7yr,451,2.6642234534025193,0.160383992527225,0.10251362973607303,0.042328397519266425,0.3324147184186177,0.19700937040010874,0.49151652003748886,9.152332812340948,11
ECSC_1086_1_87M_1086_YR1,87,7yr,169,2.144146203994751,0.007343364250265746,-0.01697741655615504,-0.019153740162124268,0.5233559042414742,0.28116415644875237,0.6187312415271805,6.602248025184599,10
ECSC_1086_2_87M_1086_YR2,87,7yr,530,2.598169434070587,0.16315152670124433,0.11899070261655134,0.08521012920815318,0.3708313941820809,0.19023108443388775,0.4897764098440511,8.518492304653494,10
ECSC_1086_3_87M_1086_YR3,87,7yr,321,2.3599385738372805,0.1199792807058127,0.07078830620599419,0.050752942729781855,0.371467515925475,0.2142968624603672,0.530217673697524,8.788299293884819,11
ECSC_2002_1_87M_2002_YR1,87,7yr,309,2.840382981300354,0.22387059902308465,0.1761597701332043,0.11679876606780872,0.28790510443996653,0.17014351340178377,0.45180678362202625,9.539440495117876,11
ECSC_1075_1_88F_1075_YR1,88,7yr,258,2.7615693300962447,0.15552490081460257,0.09073476704556697,0.025818402616788617,0.4280796719469566,0.27741279553041426,0.574923674784997,8.042459695845919,11
ECSC_1075_2_88F_1075_YR2,88,7yr,496,2.881107345223427,0.22949795199214376,0.15993978652719926,0.10020022706152334,0.3322514128048857,0.20853682282558736,0.5025631168753669,9.21537258205598,11
ECSC_1075_3_88F_1075_YR3,88,7yr,350,2.7601964235305787,0.16553403217206736,0.08066633396758521,0.03638774490274436,0.37236020499606903,0.20476567730781137,0.5419775704358676,8.680264326696504,11
ECSC_4011_1_88F_4011_YR1,88,7yr,255,2.9798662066459656,0.13600389160541523,0.07553365349801075,0.025701770499508947,0.33695723178119175,0.21396773197152744,0.4686214796740503,8.962312466837865,11
ECSC_1078_1_88M_1078_YR1,88,7yr,326,2.4111718416213987,0.23108869414769576,0.16264467589461173,0.1144795499666712,0.29801281680190383,0.16725296798306452,0.44430061746053007,9.42214983586047,11
ECSC_1078_2_88M_1078_YR2,88,7yr,327,2.8022547245025633,0.3263560709314422,0.20141672363734403,0.10111446448852678,0.3826885599305825,0.2623645529475176,0.527672640398034,8.54312159005269,11
ECSC_1078_3_88M_1078_YR3,88,7yr,606,2.6707580149173737,0.3288388778731538,0.23784572320980868,0.17451465077393985,0.3080844436967567,0.22867457266551894,0.48323591093056223,9.394884361572236,11
ECSC_1002_1_89F_1002_YR1,89,7yr,501,2.4863459348678587,0.20090493890977906,0.11275067159595789,0.08856479832742326,0.260742366834682,0.16772528391977196,0.4287503041207844,9.716589338275126,11
ECSC_1002_2_89F_1002_YR2,89,7yr,614,2.5877622723579408,0.23568956397091476,0.16106280015489602,0.11426750486867435,0.23398114853475827,0.15587117373261633,0.43767916672442786,10.089482066513625,11
ECSC_1002_3_89F_1002_YR3,89,7yr,434,2.3736288100481033,0.24531137487931784,0.13277769092065086,0.07154250209522969,0.2071705467608176,0.1431894510960246,0.37605110048903767,10.11287059766009,11
ECSC_1030_1_89F_1030_YR1,89,7yr,368,2.2123057305812837,0.16142504736459176,0.08887762815843618,0.0294928571198678,0.3778644377998013,0.23973184134109257,0.5146868312916942,8.643223051712452,11
ECSC_1030_2_89F_1030_YR2,89,7yr,602,2.3481492780148985,0.23815247725954264,0.13429209997669064,0.1034632243786107,0.32330546299077567,0.22549239314407513,0.4909515405978785,9.289265879061501,11
ECSC_1030_3_89F_1030_YR3,89,7yr,543,1.9032809421420096,0.16364301581376356,0.1023752300385437,0.07504216885627871,0.2810879258309704,0.1826102044563312,0.44026628515606686,9.643362734077984,11
ECSC_1054_1_89F_1054_YR1,89,7yr,418,2.0194391161203384,0.17638927228413506,0.1264058404427365,0.06891062370113865,0.3248682713863611,0.18162173068574092,0.5153581864680037,9.277290239141127,11
ECSC_1054_2_89F_1054_YR2,89,7yr,478,2.385184133052826,0.1972247771579155,0.1430706532037679,0.091507868115337,0.3487386815572193,0.23717457256262453,0.50029728811466,8.928690120724218,11
ECSC_1054_3_89F_1054_YR3,89,7yr,445,1.8106936685740949,0.16537294524747573,0.11442446632104597,0.12783100914702425,0.34359875474712775,0.1854351728580108,0.4885086018818981,8.834375752169874,10
ECSC_1026_1_89M_1026_YR1,89,7yr,356,2.41661850810051,0.21153719107539293,0.17052263791317504,0.103652555403386,0.34126785746489485,0.26278640628489575,0.502450831403808,8.982960856628594,11
ECSC_1026_2_89M_1026_YR2,89,7yr,449,2.783487820625305,0.17954222260614597,0.09786881124827256,0.08205906191345845,0.36848997385369486,0.24429539627733587,0.5281542118986661,8.757314293882748,11
ECSC_1026_3_89M_1026_YR3,89,7yr,456,2.3027108654379846,0.1572169075929156,0.1027776261336879,0.04760150481918865,0.362240531204318,0.2732798508816941,0.5199496491940218,8.753904777257942,11
ECSC_1031_1_90F_1031_YR1,90,7yr,311,2.3701794385910033,0.22930231933313902,0.13709951074270163,0.06643280320866664,0.3230230172932005,0.23735471205380734,0.5041983918974714,9.184227338332906,11
ECSC_1031_2_90F_1031_YR2,90,7yr,417,2.5639194011688233,0.22062956476878612,0.10906910254893602,0.06015653157711461,0.2840794667790931,0.17517799066589126,0.44356883307081324,9.652423871916772,11
ECSC_1031_3_90F_1031_YR3,90,7yr,470,2.238931342959404,0.2395161577601828,0.2022777415040081,0.10018411802226293,0.32561348686411495,0.22976032859174744,0.5024682473144377,9.26635928375072,11
ECSC_1044_1_90F_1044_YR1,90,7yr,694,2.9970609724521635,0.19145688497096394,0.11031631815069014,0.06800943522501962,0.28680637349132243,0.166516890563894,0.44062633800057815,9.390101826989271,11
ECSC_1044_2_90F_1044_YR2,90,7yr,813,2.6930843725800515,0.08208528039492159,0.04504081053239711,0.020082658344235574,0.43683909262814846,0.27163138011810084,0.5511417506428736,7.84973285352727,10
ECSC_1044_3_90F_1044_YR3,90,7yr,244,2.2255254060029985,0.11835692238829026,0.07891892165357839,0.0312354566808394,0.38427657392978154,0.19040417110884578,0.5376538588637385,8.485982222846534,11
ECSC_1060_1_90M_1060_YR1,90,7yr,169,3.007568049430847,0.025632678906992126,-0.02806238419736822,-0.010253486305075091,0.4273059319986159,0.22290910250904852,0.5183645832622715,7.419891515638247,8
ECSC_1060_2_90M_1060_YR2,90,7yr,676,2.3319153606891634,0.11852677885125337,0.09495044072962802,0.05955831782916709,0.3541992421565492,0.20616194239644675,0.5018487714212403,8.911991917507248,11
ECSC_1060_3_90M_1060_YR3,90,7yr,513,2.5256683945655825,0.18863678016506982,0.12103693510553398,0.07407454460954255,0.2954654991360375,0.19380817595172717,0.47686020818014296,9.570105830329588,11
ECSC_1040_1_91F_1040_YR1,91,7yr,742,2.264502727985382,0.3351574487220335,0.23542104324130386,0.1600320293274782,0.20702825296345684,0.15333218864407344,0.4079852338821217,10.277059991537996,11
ECSC_1040_2_91F_1040_YR2,91,7yr,523,2.521029433608055,0.16593832115964052,0.09265683975837376,0.058118312709578304,0.2979321239787289,0.18637653369270488,0.4511426786555161,9.463893137655367,11
ECSC_1040_3_91F_1040_YR3,91,7yr,540,2.1440989047288896,0.16921368191184255,0.11158692638799986,0.08037002810930284,0.2834865309465855,0.16686940436497666,0.4437148153613852,9.66128152579427,11
ECSC_1027_1_91M_1027_YR1,91,7yr,375,2.6537256956100466,0.12564140188134154,0.10949662457395112,0.053641157927332796,0.4039105005822585,0.2569407711948328,0.5583318362431339,8.405861858524572,11
ECSC_1027_2_91M_1027_YR2,91,7yr,515,2.838372826576233,0.16749338598027075,0.0861438703437044,0.06659218465375083,0.3097327213647756,0.1607887917116603,0.4605431147084402,9.334847572936031,11
ECSC_1027_3_91M_1027_YR3,91,7yr,353,2.4993525981903075,0.2588463726966824,0.1867015523250969,0.12175849016090796,0.30208691589449543,0.21670039907542815,0.49300363621249366,9.46502526414747,11
ECSC_4070_1_91M_4070_YR1,91,7yr,392,2.528231942653656,0.2633488476057177,0.15128395915696566,0.08598542980089884,0.2464344305267263,0.16368085262990542,0.4131254055917163,9.935458146569456,11
ECSC_1098_1_92M_1098_YR1,92,7yr,212,3.507810664176941,0.2069423107452515,0.07406063237399226,0.040821703612162134,0.4272852028076588,0.2378063963978993,0.5481576187186716,7.928799843890767,11
ECSC_1098_2_92M_1098_YR2,92,7yr,264,2.7722080826759337,0.1622033425362406,0.0944165531413894,0.0612895555939963,0.3725308539034644,0.22867164579937924,0.5464641762769731,8.661803382172165,11
ECSC_1098_3_92M_1098_YR3,92,7yr,313,2.303048866987228,0.14789487704723944,0.07147154455244084,0.041550704294361605,0.3619352013899244,0.20236727188993942,0.47698716224132903,8.697702201177473,11
ECSC_1034_1_93F_1034_YR1,93,7yr,310,2.4918429970741274,0.20009691200408108,0.07843230813237889,0.03772804120231727,0.3331459243439181,0.19211987537732098,0.4551611524284863,8.973052323591793,11
ECSC_1034_2_93F_1034_YR2,93,7yr,811,2.4989411175251006,0.402191387495555,0.3082929915464823,0.21966366104590804,0.18160466849977341,0.14984797461946217,0.3709437992742244,10.363918342914511,11
ECSC_1034_3_93F_1034_YR3,93,7yr,390,2.722586232423782,0.20820231350447554,0.13573069226398363,0.07724814192779852,0.338637733342086,0.19369284509626594,0.516038593121509,9.07314577443684,11
ECSC_1087_1_93F_1087_YR1,93,7yr,139,3.283558654785156,0.18147523319465333,0.14440410459211406,0.032994620199691974,0.4283520022646359,0.21441726958179252,0.5694915045328743,7.989655668683821,10
ECSC_1087_2_93F_1087_YR2,93,7yr,166,2.033503472805023,0.11377222965525512,0.05905129908901968,0.03748493916794114,0.3862694864997047,0.25067802467453737,0.5192916956804267,8.466983542300156,11
ECSC_1087_3_93F_1087_YR3,93,7yr,280,2.49752938747406,0.21717789161940826,0.12087638317017378,0.0547795553773621,0.26212124259414926,0.1935503367087464,0.429394521273456,9.718605305456826,11
ECSC_4019_1_93M_4019_YR1,93,7yr,333,2.5415866166353225,0.09357951800281773,0.04628344143159373,0.028129977043240023,0.44995561368990944,0.25756441494484755,0.5917252061142165,7.7751255871791685,10
ECSC_1008_1_94F_1008_YR1,94,7yr,655,2.3708876967430115,0.131793088218632,0.0958422389462287,0.06847079468014683,0.3974076165785445,0.2688232345085799,0.5335474408149038,8.450926596411804,11
ECSC_1008_2_94F_1008_YR2,94,7yr,607,2.4457054048776627,0.25025092977561386,0.20158371775521897,0.15365849644722476,0.2785193295577373,0.2174556902303318,0.4572690138847134,9.650844174531004,11
ECSC_1008_3_94F_1008_YR3,94,7yr,751,2.3841024864465,0.27519387013312085,0.1205870921478055,0.10615007332859981,0.3120484869527431,0.2024368496015473,0.4707834377597517,9.342213208816784,11
ECSC_1009_1_94F_1009_YR1,94,7yr,697,2.13332237303257,0.11025436665824662,0.07158524749983251,0.036493079738788466,0.3261061662469471,0.2011788550347819,0.45404591405950806,9.014465012740802,11
ECSC_1009_2_94F_1009_YR2,94,7yr,1510,2.395235702395439,0.22688805751855118,0.11074878258839253,0.07449938206038818,0.29391129906579927,0.18841825923582647,0.4602297835400417,9.593557300751643,11
ECSC_1009_3_94F_1009_YR3,94,7yr,763,2.055724148452282,0.3228669383126839,0.2085713663608001,0.140467091825287,0.2537868157592513,0.1614852781909429,0.44088412370454616,9.905037164443804,11
ECSC_1012_1_94F_1012_YR1,94,7yr,448,2.4039492279291155,0.21165449046363077,0.1586079614730998,0.10741803628202161,0.26887658465277364,0.20564650360632808,0.4561066590916752,9.776837300435107,11
ECSC_1012_2_94F_1012_YR2,94,7yr,339,2.807203108072281,0.2072451934614652,0.08706121977871589,0.03776276242305707,0.30857616293553836,0.15983297853606537,0.44926775257221807,9.259423226072832,11
ECSC_1012_3_94F_1012_YR3,94,7yr,378,2.4769773304462435,0.1836026812016675,0.12747433533778782,0.09080063426724722,0.2760173841301261,0.16181613089613586,0.44439634700603065,9.694430485729463,11
ECSC_1021_1_94F_1021_YR1,94,7yr,965,2.69899051040411,0.23413362734653942,0.16089166990526213,0.11724974791073389,0.2713438722661128,0.16176221236753482,0.443085193192046,9.73587728986248,11
